tau0,tau,dx,dt
0.6611570247933884,6.9,0.05,0.05
0.6611570247933884,5.8500000000000005,0.05,0.05
0.6611570247933884,6.4,0.05,0.05
0.6611570247933884,4.6000000000000005,0.05,0.05
0.6611570247933884,4.7,0.05,0.05
0.5754461871281774,5.800000000000001,0.05,0.05
0.5754461871281774,3.8000000000000003,0.05,0.05
0.5754461871281774,5.300000000000001,0.05,0.05
0.5754461871281774,5.4,0.05,0.05
0.5754461871281774,4.65,0.05,0.05
0.5754461871281774,5.1000000000000005,0.05,0.05
0.5754461871281774,4.800000000000001,0.05,0.05
0.5754461871281774,4.15,0.05,0.05
0.5754461871281774,4.05,0.05,0.05
0.5754461871281774,5.3500000000000005,0.05,0.05
0.5088088642659279,4.45,0.05,0.05
0.5088088642659279,3.8000000000000003,0.05,0.05
0.5088088642659279,4.2,0.05,0.05
0.5088088642659279,3.85,0.05,0.05
0.5088088642659279,4.1000000000000005,0.05,0.05
0.5088088642659279,3.6500000000000004,0.05,0.05
0.5088088642659279,4.0,0.05,0.05
0.5088088642659279,4.55,0.05,0.05
0.5088088642659279,4.05,0.05,0.05
0.5088088642659279,3.8000000000000003,0.05,0.05
0.4556213017751479,3.7,0.05,0.05
0.4556213017751479,3.9000000000000004,0.05,0.05
0.4556213017751479,5.800000000000001,0.05,0.05
0.4556213017751479,2.95,0.05,0.05
0.4556213017751479,5.4,0.05,0.05
0.4556213017751479,5.25,0.05,0.05
0.4556213017751479,3.6500000000000004,0.05,0.05
0.4556213017751479,3.8000000000000003,0.05,0.05
0.4556213017751479,3.95,0.05,0.05
0.4556213017751479,3.7,0.05,0.05
0.41224841412796615,3.0500000000000003,0.05,0.05
0.41224841412796615,3.45,0.05,0.05
0.41224841412796615,2.9000000000000004,0.05,0.05
0.41224841412796615,2.8000000000000003,0.05,0.05
0.41224841412796615,3.6,0.05,0.05
0.41224841412796615,3.4000000000000004,0.05,0.05
0.41224841412796615,3.2,0.05,0.05
0.41224841412796615,4.05,0.05,0.05
0.41224841412796615,3.5500000000000003,0.05,0.05
0.41224841412796615,3.1500000000000004,0.05,0.05
0.37624294544477294,3.1,0.05,0.05
0.37624294544477294,3.5500000000000003,0.05,0.05
0.37624294544477294,3.45,0.05,0.05
0.37624294544477294,2.75,0.05,0.05
0.37624294544477294,2.85,0.05,0.05
0.37624294544477294,3.5500000000000003,0.05,0.05
0.37624294544477294,3.45,0.05,0.05
0.37624294544477294,2.7,0.05,0.05
0.37624294544477294,3.35,0.05,0.05
0.37624294544477294,3.1,0.05,0.05
0.3459005885437911,2.5,0.05,0.05
0.3459005885437911,3.8000000000000003,0.05,0.05
0.3459005885437911,3.25,0.05,0.05
0.3459005885437911,3.5500000000000003,0.05,0.05
0.3459005885437911,2.4000000000000004,0.05,0.05
0.3459005885437911,2.6,0.05,0.05
0.3459005885437911,2.3000000000000003,0.05,0.05
0.3459005885437911,3.35,0.05,0.05
0.3459005885437911,2.6,0.05,0.05
0.3459005885437911,3.0,0.05,0.05
0.32,3.1500000000000004,0.05,0.05
0.32,2.75,0.05,0.05
0.32,2.6,0.05,0.05
0.32,3.2,0.05,0.05
0.32,2.4000000000000004,0.05,0.05
0.32,4.25,0.05,0.05
0.32,2.2,0.05,0.05
0.32,2.4000000000000004,0.05,0.05
0.32,2.75,0.05,0.05
0.32,2.3000000000000003,0.05,0.05
8.0,48.7,0.1,0.05
8.0,61.650000000000006,0.1,0.05
8.0,43.25,0.1,0.05
8.0,50.150000000000006,0.1,0.05
8.0,46.5,0.1,0.05
8.0,50.150000000000006,0.1,0.05
8.0,49.900000000000006,0.1,0.05
8.0,58.1,0.1,0.05
8.0,54.25,0.1,0.05
8.0,46.25,0.1,0.05
3.5992438563327034,24.75,0.1,0.05
3.5992438563327034,20.700000000000003,0.1,0.05
3.5992438563327034,20.55,0.1,0.05
3.5992438563327034,30.900000000000002,0.1,0.05
3.5992438563327034,22.5,0.1,0.05
3.5992438563327034,26.400000000000002,0.1,0.05
3.5992438563327034,23.25,0.1,0.05
3.5992438563327034,21.25,0.1,0.05
3.5992438563327034,25.150000000000002,0.1,0.05
3.5992438563327034,26.400000000000002,0.1,0.05
2.1875,13.100000000000001,0.1,0.05
2.1875,12.4,0.1,0.05
2.1875,14.5,0.1,0.05
2.1875,15.9,0.1,0.05
2.1875,11.200000000000001,0.1,0.05
2.1875,16.6,0.1,0.05
2.1875,15.350000000000001,0.1,0.05
2.1875,12.4,0.1,0.05
2.1875,11.5,0.1,0.05
2.1875,14.05,0.1,0.05
1.532421177870315,10.700000000000001,0.1,0.05
1.532421177870315,11.25,0.1,0.05
1.532421177870315,11.65,0.1,0.05
1.532421177870315,9.450000000000001,0.1,0.05
1.532421177870315,10.450000000000001,0.1,0.05
1.532421177870315,8.75,0.1,0.05
1.532421177870315,11.25,0.1,0.05
1.532421177870315,9.25,0.1,0.05
1.532421177870315,10.4,0.1,0.05
1.532421177870315,17.45,0.1,0.05
1.1648,6.550000000000001,0.1,0.05
1.1648,10.3,0.1,0.05
1.1648,7.65,0.1,0.05
1.1648,6.7,0.1,0.05
1.1648,7.45,0.1,0.05
1.1648,8.65,0.1,0.05
1.1648,6.95,0.1,0.05
1.1648,9.200000000000001,0.1,0.05
1.1648,9.4,0.1,0.05
1.1648,6.95,0.1,0.05
0.9330652111462222,7.1000000000000005,0.1,0.05
0.9330652111462222,5.75,0.1,0.05
0.9330652111462222,6.1000000000000005,0.1,0.05
0.9330652111462222,5.15,0.1,0.05
0.9330652111462222,6.25,0.1,0.05
0.9330652111462222,8.65,0.1,0.05
0.9330652111462222,5.3500000000000005,0.1,0.05
0.9330652111462222,6.6000000000000005,0.1,0.05
0.9330652111462222,6.45,0.1,0.05
0.9330652111462222,7.8500000000000005,0.1,0.05
0.7750865051903115,4.25,0.1,0.05
0.7750865051903115,6.050000000000001,0.1,0.05
0.7750865051903115,4.800000000000001,0.1,0.05
0.7750865051903115,4.75,0.1,0.05
0.7750865051903115,4.7,0.1,0.05
0.7750865051903115,5.2,0.1,0.05
0.7750865051903115,5.65,0.1,0.05
0.7750865051903115,5.9,0.1,0.05
0.7750865051903115,4.75,0.1,0.05
0.7750865051903115,6.2,0.1,0.05
0.6611570247933884,5.9,0.1,0.05
0.6611570247933884,4.45,0.1,0.05
0.6611570247933884,5.8500000000000005,0.1,0.05
0.6611570247933884,7.2,0.1,0.05
0.6611570247933884,4.3500000000000005,0.1,0.05
0.6611570247933884,5.0,0.1,0.05
0.6611570247933884,5.5,0.1,0.05
0.6611570247933884,4.75,0.1,0.05
0.6611570247933884,4.3500000000000005,0.1,0.05
0.6611570247933884,5.25,0.1,0.05
0.5754461871281774,3.75,0.1,0.05
0.5754461871281774,4.05,0.1,0.05
0.5754461871281774,5.3500000000000005,0.1,0.05
0.5754461871281774,4.5,0.1,0.05
0.5754461871281774,3.6,0.1,0.05
0.5754461871281774,4.800000000000001,0.1,0.05
0.5754461871281774,4.15,0.1,0.05
0.5754461871281774,4.0,0.1,0.05
0.5754461871281774,3.25,0.1,0.05
0.5754461871281774,3.75,0.1,0.05
0.5088088642659279,3.7,0.1,0.05
0.5088088642659279,4.4,0.1,0.05
0.5088088642659279,4.3,0.1,0.05
0.5088088642659279,3.6,0.1,0.05
0.5088088642659279,4.25,0.1,0.05
0.5088088642659279,3.5,0.1,0.05
0.5088088642659279,3.6,0.1,0.05
0.5088088642659279,5.0,0.1,0.05
0.5088088642659279,3.25,0.1,0.05
0.5088088642659279,3.35,0.1,0.05
0.4556213017751479,2.7,0.1,0.05
0.4556213017751479,3.1,0.1,0.05
0.4556213017751479,3.85,0.1,0.05
0.4556213017751479,2.75,0.1,0.05
0.4556213017751479,5.95,0.1,0.05
0.4556213017751479,6.0,0.1,0.05
0.4556213017751479,4.2,0.1,0.05
0.4556213017751479,3.6500000000000004,0.1,0.05
0.4556213017751479,3.3000000000000003,0.1,0.05
0.4556213017751479,3.25,0.1,0.05
0.41224841412796615,3.35,0.1,0.05
0.41224841412796615,3.1,0.1,0.05
0.41224841412796615,3.5,0.1,0.05
0.41224841412796615,3.9000000000000004,0.1,0.05
0.41224841412796615,3.0,0.1,0.05
0.41224841412796615,3.0500000000000003,0.1,0.05
0.41224841412796615,3.1,0.1,0.05
0.41224841412796615,3.0,0.1,0.05
0.41224841412796615,3.0500000000000003,0.1,0.05
0.41224841412796615,3.0500000000000003,0.1,0.05
0.37624294544477294,2.35,0.1,0.05
0.37624294544477294,2.9000000000000004,0.1,0.05
0.37624294544477294,2.7,0.1,0.05
0.37624294544477294,3.2,0.1,0.05
0.37624294544477294,2.75,0.1,0.05
0.37624294544477294,2.6500000000000004,0.1,0.05
0.37624294544477294,4.05,0.1,0.05
0.37624294544477294,2.6,0.1,0.05
0.37624294544477294,2.85,0.1,0.05
0.37624294544477294,2.85,0.1,0.05
0.3459005885437911,2.95,0.1,0.05
0.3459005885437911,3.3000000000000003,0.1,0.05
0.3459005885437911,3.25,0.1,0.05
0.3459005885437911,3.1500000000000004,0.1,0.05
0.3459005885437911,2.7,0.1,0.05
0.3459005885437911,2.5500000000000003,0.1,0.05
0.3459005885437911,2.15,0.1,0.05
0.3459005885437911,2.6,0.1,0.05
0.3459005885437911,2.6,0.1,0.05
0.3459005885437911,2.8000000000000003,0.1,0.05
0.32,2.3000000000000003,0.1,0.05
0.32,2.6500000000000004,0.1,0.05
0.32,2.25,0.1,0.05
0.32,2.75,0.1,0.05
0.32,2.0,0.1,0.05
0.32,2.25,0.1,0.05
0.32,2.15,0.1,0.05
0.32,2.6500000000000004,0.1,0.05
0.32,2.85,0.1,0.05
0.32,2.5,0.1,0.05
8.0,65.4,0.02,0.1
8.0,58.2,0.02,0.1
8.0,82.7,0.02,0.1
8.0,56.900000000000006,0.02,0.1
8.0,64.0,0.02,0.1
8.0,60.7,0.02,0.1
8.0,61.5,0.02,0.1
8.0,78.30000000000001,0.02,0.1
8.0,90.0,0.02,0.1
8.0,52.1,0.02,0.1
3.5992438563327034,23.400000000000002,0.02,0.1
3.5992438563327034,20.6,0.02,0.1
3.5992438563327034,28.200000000000003,0.02,0.1
3.5992438563327034,25.900000000000002,0.02,0.1
3.5992438563327034,28.8,0.02,0.1
3.5992438563327034,25.8,0.02,0.1
3.5992438563327034,22.700000000000003,0.02,0.1
3.5992438563327034,26.8,0.02,0.1
3.5992438563327034,24.5,0.02,0.1
3.5992438563327034,28.400000000000002,0.02,0.1
2.1875,19.0,0.02,0.1
2.1875,15.5,0.02,0.1
2.1875,18.0,0.02,0.1
2.1875,14.9,0.02,0.1
2.1875,17.6,0.02,0.1
2.1875,17.3,0.02,0.1
2.1875,14.5,0.02,0.1
2.1875,15.4,0.02,0.1
2.1875,12.8,0.02,0.1
2.1875,14.100000000000001,0.02,0.1
1.532421177870315,9.8,0.02,0.1
1.532421177870315,11.3,0.02,0.1
1.532421177870315,11.200000000000001,0.02,0.1
1.532421177870315,13.4,0.02,0.1
1.532421177870315,10.5,0.02,0.1
1.532421177870315,13.600000000000001,0.02,0.1
1.532421177870315,10.4,0.02,0.1
1.532421177870315,10.600000000000001,0.02,0.1
1.532421177870315,10.3,0.02,0.1
1.532421177870315,11.600000000000001,0.02,0.1
1.1648,11.200000000000001,0.02,0.1
1.1648,9.8,0.02,0.1
1.1648,9.200000000000001,0.02,0.1
1.1648,7.800000000000001,0.02,0.1
1.1648,10.600000000000001,0.02,0.1
1.1648,8.700000000000001,0.02,0.1
1.1648,10.4,0.02,0.1
1.1648,7.6000000000000005,0.02,0.1
1.1648,8.6,0.02,0.1
1.1648,7.7,0.02,0.1
0.9330652111462222,8.200000000000001,0.02,0.1
0.9330652111462222,7.1000000000000005,0.02,0.1
0.9330652111462222,10.8,0.02,0.1
0.9330652111462222,7.0,0.02,0.1
0.9330652111462222,6.800000000000001,0.02,0.1
0.9330652111462222,11.100000000000001,0.02,0.1
0.9330652111462222,7.4,0.02,0.1
0.9330652111462222,7.4,0.02,0.1
0.9330652111462222,8.8,0.02,0.1
0.9330652111462222,6.6000000000000005,0.02,0.1
0.7750865051903115,6.300000000000001,0.02,0.1
0.7750865051903115,6.800000000000001,0.02,0.1
0.7750865051903115,6.5,0.02,0.1
0.7750865051903115,6.9,0.02,0.1
0.7750865051903115,5.9,0.02,0.1
0.7750865051903115,6.300000000000001,0.02,0.1
0.7750865051903115,5.4,0.02,0.1
0.7750865051903115,6.7,0.02,0.1
0.7750865051903115,5.4,0.02,0.1
0.7750865051903115,7.6000000000000005,0.02,0.1
0.6611570247933884,4.6000000000000005,0.02,0.1
0.6611570247933884,5.800000000000001,0.02,0.1
0.6611570247933884,6.2,0.02,0.1
0.6611570247933884,7.7,0.02,0.1
0.6611570247933884,6.5,0.02,0.1
0.6611570247933884,6.4,0.02,0.1
0.6611570247933884,5.300000000000001,0.02,0.1
0.6611570247933884,6.7,0.02,0.1
0.6611570247933884,4.9,0.02,0.1
0.6611570247933884,5.0,0.02,0.1
0.5754461871281774,4.6000000000000005,0.02,0.1
0.5754461871281774,3.8000000000000003,0.02,0.1
0.5754461871281774,4.5,0.02,0.1
0.5754461871281774,6.1000000000000005,0.02,0.1
0.5754461871281774,4.1000000000000005,0.02,0.1
0.5754461871281774,4.9,0.02,0.1
0.5754461871281774,5.2,0.02,0.1
0.5754461871281774,6.9,0.02,0.1
0.5754461871281774,4.9,0.02,0.1
0.5754461871281774,5.2,0.02,0.1
0.5088088642659279,4.7,0.02,0.1
0.5088088642659279,4.3,0.02,0.1
0.5088088642659279,4.7,0.02,0.1
0.5088088642659279,3.8000000000000003,0.02,0.1
0.5088088642659279,3.9000000000000004,0.02,0.1
0.5088088642659279,4.5,0.02,0.1
0.5088088642659279,4.1000000000000005,0.02,0.1
0.5088088642659279,3.9000000000000004,0.02,0.1
0.5088088642659279,4.9,0.02,0.1
0.5088088642659279,4.800000000000001,0.02,0.1
0.4556213017751479,3.5,0.02,0.1
0.4556213017751479,4.0,0.02,0.1
0.4556213017751479,3.8000000000000003,0.02,0.1
0.4556213017751479,5.4,0.02,0.1
0.4556213017751479,4.1000000000000005,0.02,0.1
0.4556213017751479,3.7,0.02,0.1
0.4556213017751479,4.2,0.02,0.1
0.4556213017751479,3.7,0.02,0.1
0.4556213017751479,4.3,0.02,0.1
0.4556213017751479,4.800000000000001,0.02,0.1
0.41224841412796615,3.2,0.02,0.1
0.41224841412796615,3.1,0.02,0.1
0.41224841412796615,4.3,0.02,0.1
0.41224841412796615,3.0,0.02,0.1
0.41224841412796615,3.5,0.02,0.1
0.41224841412796615,3.4000000000000004,0.02,0.1
0.41224841412796615,3.0,0.02,0.1
0.41224841412796615,3.0,0.02,0.1
0.41224841412796615,3.4000000000000004,0.02,0.1
0.41224841412796615,3.1,0.02,0.1
0.37624294544477294,3.4000000000000004,0.02,0.1
0.37624294544477294,4.4,0.02,0.1
0.37624294544477294,3.7,0.02,0.1
0.37624294544477294,2.8000000000000003,0.02,0.1
0.37624294544477294,3.3000000000000003,0.02,0.1
0.37624294544477294,4.3,0.02,0.1
0.37624294544477294,3.6,0.02,0.1
0.37624294544477294,3.2,0.02,0.1
0.37624294544477294,4.800000000000001,0.02,0.1
0.37624294544477294,2.7,0.02,0.1
0.3459005885437911,2.9000000000000004,0.02,0.1
0.3459005885437911,2.8000000000000003,0.02,0.1
0.3459005885437911,2.7,0.02,0.1
0.3459005885437911,2.6,0.02,0.1
0.3459005885437911,3.5,0.02,0.1
0.3459005885437911,2.6,0.02,0.1
0.3459005885437911,2.9000000000000004,0.02,0.1
0.3459005885437911,2.8000000000000003,0.02,0.1
0.3459005885437911,2.4000000000000004,0.02,0.1
0.3459005885437911,3.2,0.02,0.1
0.32,3.2,0.02,0.1
0.32,3.7,0.02,0.1
0.32,3.1,0.02,0.1
0.32,2.7,0.02,0.1
0.32,3.1,0.02,0.1
0.32,2.4000000000000004,0.02,0.1
0.32,2.5,0.02,0.1
0.32,2.9000000000000004,0.02,0.1
0.32,2.8000000000000003,0.02,0.1
0.32,2.8000000000000003,0.02,0.1
8.0,59.400000000000006,0.05,0.1
8.0,49.900000000000006,0.05,0.1
8.0,47.400000000000006,0.05,0.1
8.0,54.900000000000006,0.05,0.1
8.0,72.7,0.05,0.1
8.0,56.300000000000004,0.05,0.1
8.0,69.2,0.05,0.1
8.0,51.0,0.05,0.1
8.0,52.1,0.05,0.1
8.0,57.0,0.05,0.1
3.5992438563327034,23.1,0.05,0.1
3.5992438563327034,20.0,0.05,0.1
3.5992438563327034,22.8,0.05,0.1
3.5992438563327034,21.3,0.05,0.1
3.5992438563327034,30.6,0.05,0.1
3.5992438563327034,24.3,0.05,0.1
3.5992438563327034,34.7,0.05,0.1
3.5992438563327034,30.1,0.05,0.1
3.5992438563327034,22.8,0.05,0.1
3.5992438563327034,19.3,0.05,0.1
2.1875,14.9,0.05,0.1
2.1875,17.6,0.05,0.1
2.1875,16.7,0.05,0.1
2.1875,21.8,0.05,0.1
2.1875,19.400000000000002,0.05,0.1
2.1875,15.100000000000001,0.05,0.1
2.1875,15.700000000000001,0.05,0.1
2.1875,12.9,0.05,0.1
2.1875,15.8,0.05,0.1
2.1875,16.3,0.05,0.1
1.532421177870315,9.700000000000001,0.05,0.1
1.532421177870315,10.100000000000001,0.05,0.1
1.532421177870315,12.0,0.05,0.1
1.532421177870315,11.5,0.05,0.1
1.532421177870315,12.600000000000001,0.05,0.1
1.532421177870315,11.600000000000001,0.05,0.1
1.532421177870315,12.100000000000001,0.05,0.1
1.532421177870315,10.200000000000001,0.05,0.1
1.532421177870315,9.700000000000001,0.05,0.1
1.532421177870315,9.600000000000001,0.05,0.1
1.1648,7.300000000000001,0.05,0.1
1.1648,11.9,0.05,0.1
1.1648,7.1000000000000005,0.05,0.1
1.1648,7.5,0.05,0.1
1.1648,7.6000000000000005,0.05,0.1
1.1648,7.2,0.05,0.1
1.1648,10.200000000000001,0.05,0.1
1.1648,9.4,0.05,0.1
1.1648,8.6,0.05,0.1
1.1648,10.3,0.05,0.1
0.9330652111462222,6.6000000000000005,0.05,0.1
0.9330652111462222,6.6000000000000005,0.05,0.1
0.9330652111462222,6.1000000000000005,0.05,0.1
0.9330652111462222,8.1,0.05,0.1
0.9330652111462222,6.6000000000000005,0.05,0.1
0.9330652111462222,7.2,0.05,0.1
0.9330652111462222,6.0,0.05,0.1
0.9330652111462222,6.4,0.05,0.1
0.9330652111462222,5.800000000000001,0.05,0.1
0.9330652111462222,5.6000000000000005,0.05,0.1
0.7750865051903115,5.9,0.05,0.1
0.7750865051903115,5.2,0.05,0.1
0.7750865051903115,6.9,0.05,0.1
0.7750865051903115,6.2,0.05,0.1
0.7750865051903115,6.2,0.05,0.1
0.7750865051903115,5.6000000000000005,0.05,0.1
0.7750865051903115,5.9,0.05,0.1
0.7750865051903115,5.2,0.05,0.1
0.7750865051903115,6.800000000000001,0.05,0.1
0.7750865051903115,5.5,0.05,0.1
0.6611570247933884,5.1000000000000005,0.05,0.1
0.6611570247933884,4.2,0.05,0.1
0.6611570247933884,4.9,0.05,0.1
0.6611570247933884,5.1000000000000005,0.05,0.1
0.6611570247933884,6.0,0.05,0.1
0.6611570247933884,5.4,0.05,0.1
0.6611570247933884,4.5,0.05,0.1
0.6611570247933884,4.4,0.05,0.1
0.6611570247933884,5.2,0.05,0.1
0.6611570247933884,5.4,0.05,0.1
0.5754461871281774,4.6000000000000005,0.05,0.1
0.5754461871281774,4.6000000000000005,0.05,0.1
0.5754461871281774,4.0,0.05,0.1
0.5754461871281774,3.8000000000000003,0.05,0.1
0.5754461871281774,4.2,0.05,0.1
0.5754461871281774,4.5,0.05,0.1
0.5754461871281774,5.2,0.05,0.1
0.5754461871281774,3.4000000000000004,0.05,0.1
0.5754461871281774,4.1000000000000005,0.05,0.1
0.5754461871281774,6.1000000000000005,0.05,0.1
0.5088088642659279,5.0,0.05,0.1
0.5088088642659279,4.4,0.05,0.1
0.5088088642659279,4.2,0.05,0.1
0.5088088642659279,3.6,0.05,0.1
0.5088088642659279,4.0,0.05,0.1
0.5088088642659279,6.300000000000001,0.05,0.1
0.5088088642659279,3.6,0.05,0.1
0.5088088642659279,3.9000000000000004,0.05,0.1
0.5088088642659279,3.6,0.05,0.1
0.5088088642659279,4.6000000000000005,0.05,0.1
0.4556213017751479,3.9000000000000004,0.05,0.1
0.4556213017751479,3.9000000000000004,0.05,0.1
0.4556213017751479,4.3,0.05,0.1
0.4556213017751479,3.8000000000000003,0.05,0.1
0.4556213017751479,3.9000000000000004,0.05,0.1
0.4556213017751479,3.2,0.05,0.1
0.4556213017751479,4.1000000000000005,0.05,0.1
0.4556213017751479,2.8000000000000003,0.05,0.1
0.4556213017751479,3.3000000000000003,0.05,0.1
0.4556213017751479,4.5,0.05,0.1
0.41224841412796615,4.1000000000000005,0.05,0.1
0.41224841412796615,3.4000000000000004,0.05,0.1
0.41224841412796615,3.5,0.05,0.1
0.41224841412796615,3.0,0.05,0.1
0.41224841412796615,2.8000000000000003,0.05,0.1
0.41224841412796615,3.9000000000000004,0.05,0.1
0.41224841412796615,3.2,0.05,0.1
0.41224841412796615,3.2,0.05,0.1
0.41224841412796615,4.1000000000000005,0.05,0.1
0.41224841412796615,2.9000000000000004,0.05,0.1
0.37624294544477294,2.6,0.05,0.1
0.37624294544477294,2.4000000000000004,0.05,0.1
0.37624294544477294,3.2,0.05,0.1
0.37624294544477294,3.0,0.05,0.1
0.37624294544477294,2.5,0.05,0.1
0.37624294544477294,2.9000000000000004,0.05,0.1
0.37624294544477294,2.6,0.05,0.1
0.37624294544477294,3.2,0.05,0.1
0.37624294544477294,2.7,0.05,0.1
0.37624294544477294,3.0,0.05,0.1
0.3459005885437911,2.4000000000000004,0.05,0.1
0.3459005885437911,3.3000000000000003,0.05,0.1
0.3459005885437911,4.0,0.05,0.1
0.3459005885437911,2.4000000000000004,0.05,0.1
0.3459005885437911,2.8000000000000003,0.05,0.1
0.3459005885437911,2.6,0.05,0.1
0.3459005885437911,2.3000000000000003,0.05,0.1
0.3459005885437911,2.7,0.05,0.1
0.3459005885437911,2.7,0.05,0.1
0.3459005885437911,2.5,0.05,0.1
0.32,2.4000000000000004,0.05,0.1
0.32,2.5,0.05,0.1
0.32,2.7,0.05,0.1
0.32,2.7,0.05,0.1
0.32,2.6,0.05,0.1
0.32,3.0,0.05,0.1
0.32,3.6,0.05,0.1
0.32,2.4000000000000004,0.05,0.1
0.32,2.3000000000000003,0.05,0.1
0.32,2.6,0.05,0.1
8.0,46.7,0.1,0.1
8.0,61.300000000000004,0.1,0.1
8.0,55.7,0.1,0.1
8.0,53.0,0.1,0.1
8.0,47.900000000000006,0.1,0.1
8.0,52.300000000000004,0.1,0.1
8.0,43.0,0.1,0.1
8.0,58.7,0.1,0.1
8.0,42.900000000000006,0.1,0.1
8.0,45.7,0.1,0.1
3.5992438563327034,17.900000000000002,0.1,0.1
3.5992438563327034,23.1,0.1,0.1
3.5992438563327034,20.0,0.1,0.1
3.5992438563327034,17.3,0.1,0.1
3.5992438563327034,17.6,0.1,0.1
3.5992438563327034,21.1,0.1,0.1
3.5992438563327034,18.900000000000002,0.1,0.1
3.5992438563327034,22.1,0.1,0.1
3.5992438563327034,18.1,0.1,0.1
3.5992438563327034,24.3,0.1,0.1
2.1875,12.4,0.1,0.1
2.1875,13.200000000000001,0.1,0.1
2.1875,13.600000000000001,0.1,0.1
2.1875,14.8,0.1,0.1
2.1875,11.200000000000001,0.1,0.1
2.1875,11.3,0.1,0.1
2.1875,16.400000000000002,0.1,0.1
2.1875,14.0,0.1,0.1
2.1875,12.200000000000001,0.1,0.1
2.1875,17.6,0.1,0.1
1.532421177870315,10.5,0.1,0.1
1.532421177870315,9.3,0.1,0.1
1.532421177870315,9.600000000000001,0.1,0.1
1.532421177870315,13.100000000000001,0.1,0.1
1.532421177870315,9.5,0.1,0.1
1.532421177870315,9.200000000000001,0.1,0.1
1.532421177870315,8.9,0.1,0.1
1.532421177870315,9.1,0.1,0.1
1.532421177870315,9.5,0.1,0.1
1.532421177870315,9.4,0.1,0.1
1.1648,8.9,0.1,0.1
1.1648,8.200000000000001,0.1,0.1
1.1648,7.2,0.1,0.1
1.1648,8.1,0.1,0.1
1.1648,7.7,0.1,0.1
1.1648,8.1,0.1,0.1
1.1648,7.7,0.1,0.1
1.1648,7.5,0.1,0.1
1.1648,7.7,0.1,0.1
1.1648,7.5,0.1,0.1
0.9330652111462222,7.9,0.1,0.1
0.9330652111462222,5.7,0.1,0.1
0.9330652111462222,6.300000000000001,0.1,0.1
0.9330652111462222,5.5,0.1,0.1
0.9330652111462222,6.5,0.1,0.1
0.9330652111462222,9.0,0.1,0.1
0.9330652111462222,5.9,0.1,0.1
0.9330652111462222,5.7,0.1,0.1
0.9330652111462222,7.1000000000000005,0.1,0.1
0.9330652111462222,5.9,0.1,0.1
0.7750865051903115,6.0,0.1,0.1
0.7750865051903115,8.0,0.1,0.1
0.7750865051903115,6.0,0.1,0.1
0.7750865051903115,5.6000000000000005,0.1,0.1
0.7750865051903115,6.9,0.1,0.1
0.7750865051903115,5.4,0.1,0.1
0.7750865051903115,5.800000000000001,0.1,0.1
0.7750865051903115,7.300000000000001,0.1,0.1
0.7750865051903115,4.3,0.1,0.1
0.7750865051903115,5.0,0.1,0.1
0.6611570247933884,5.4,0.1,0.1
0.6611570247933884,4.5,0.1,0.1
0.6611570247933884,5.2,0.1,0.1
0.6611570247933884,4.800000000000001,0.1,0.1
0.6611570247933884,4.9,0.1,0.1
0.6611570247933884,4.5,0.1,0.1
0.6611570247933884,5.9,0.1,0.1
0.6611570247933884,4.9,0.1,0.1
0.6611570247933884,4.2,0.1,0.1
0.6611570247933884,5.2,0.1,0.1
0.5754461871281774,3.6,0.1,0.1
0.5754461871281774,4.800000000000001,0.1,0.1
0.5754461871281774,4.0,0.1,0.1
0.5754461871281774,4.4,0.1,0.1
0.5754461871281774,4.9,0.1,0.1
0.5754461871281774,4.2,0.1,0.1
0.5754461871281774,3.9000000000000004,0.1,0.1
0.5754461871281774,3.5,0.1,0.1
0.5754461871281774,4.6000000000000005,0.1,0.1
0.5754461871281774,4.0,0.1,0.1
0.5088088642659279,4.0,0.1,0.1
0.5088088642659279,3.5,0.1,0.1
0.5088088642659279,3.9000000000000004,0.1,0.1
0.5088088642659279,3.8000000000000003,0.1,0.1
0.5088088642659279,4.0,0.1,0.1
0.5088088642659279,4.1000000000000005,0.1,0.1
0.5088088642659279,3.7,0.1,0.1
0.5088088642659279,4.800000000000001,0.1,0.1
0.5088088642659279,4.1000000000000005,0.1,0.1
0.5088088642659279,3.3000000000000003,0.1,0.1
0.4556213017751479,2.8000000000000003,0.1,0.1
0.4556213017751479,3.0,0.1,0.1
0.4556213017751479,2.8000000000000003,0.1,0.1
0.4556213017751479,3.2,0.1,0.1
0.4556213017751479,2.7,0.1,0.1
0.4556213017751479,3.7,0.1,0.1
0.4556213017751479,3.5,0.1,0.1
0.4556213017751479,3.2,0.1,0.1
0.4556213017751479,2.9000000000000004,0.1,0.1
0.4556213017751479,2.8000000000000003,0.1,0.1
0.41224841412796615,3.2,0.1,0.1
0.41224841412796615,2.5,0.1,0.1
0.41224841412796615,4.2,0.1,0.1
0.41224841412796615,2.8000000000000003,0.1,0.1
0.41224841412796615,2.5,0.1,0.1
0.41224841412796615,3.7,0.1,0.1
0.41224841412796615,2.9000000000000004,0.1,0.1
0.41224841412796615,2.6,0.1,0.1
0.41224841412796615,3.0,0.1,0.1
0.41224841412796615,3.2,0.1,0.1
0.37624294544477294,2.5,0.1,0.1
0.37624294544477294,3.7,0.1,0.1
0.37624294544477294,2.5,0.1,0.1
0.37624294544477294,3.1,0.1,0.1
0.37624294544477294,3.4000000000000004,0.1,0.1
0.37624294544477294,2.4000000000000004,0.1,0.1
