tau0,tau,dx
0.32,2.387473146723759,0.05
0.32,2.598974148042559,0.05
0.32,2.930138683594653,0.05
0.32,2.5157111250260216,0.05
8.0,101.04999514984242,0.02
8.0,71.3401321361484,0.02
8.0,66.41467462444511,0.02
8.0,68.90589002000291,0.02
8.0,64.40196995729208,0.02
8.0,69.07291107281546,0.02
8.0,82.1035248274911,0.02
8.0,62.140595591652286,0.02
8.0,51.932560254714005,0.02
8.0,86.9168282902188,0.02
3.5992438563327034,28.04684266552754,0.02
3.5992438563327034,30.301881259157945,0.02
3.5992438563327034,23.73065665027095,0.02
3.5992438563327034,27.175415147106925,0.02
3.5992438563327034,25.007589330536714,0.02
3.5992438563327034,23.60281217203349,0.02
3.5992438563327034,27.226050429765188,0.02
3.5992438563327034,26.199921897216058,0.02
3.5992438563327034,29.49071799932581,0.02
3.5992438563327034,26.685386697948644,0.02
2.1875,13.914651359910094,0.02
2.1875,17.165550375610128,0.02
2.1875,26.12548379905189,0.02
2.1875,16.327688966683812,0.02
2.1875,18.31405499114509,0.02
2.1875,14.169417977091618,0.02
2.1875,14.99562955445027,0.02
2.1875,17.213726012136473,0.02
2.1875,15.474694606708159,0.02
2.1875,13.903202514732628,0.02
1.532421177870315,11.306398650143558,0.02
1.532421177870315,10.303743620064706,0.02
1.532421177870315,12.195528800735827,0.02
1.532421177870315,12.061079554747277,0.02
1.532421177870315,14.108650991703014,0.02
1.532421177870315,9.686601453129766,0.02
1.532421177870315,14.20973765413071,0.02
1.532421177870315,10.97732108457985,0.02
1.532421177870315,10.31302556128321,0.02
1.532421177870315,9.72542102469953,0.02
1.1648,11.152435305390155,0.02
1.1648,9.02447751460906,0.02
1.1648,9.555228994393854,0.02
1.1648,9.372143215190246,0.02
1.1648,9.047747076177483,0.02
1.1648,12.722101161726528,0.02
1.1648,11.057426367974461,0.02
1.1648,7.670620220877325,0.02
1.1648,10.249602466938075,0.02
1.1648,10.826175524836218,0.02
0.9330652111462222,9.324718229290841,0.02
0.9330652111462222,8.864736280044134,0.02
0.9330652111462222,8.54416114887944,0.02
0.9330652111462222,7.448098576722663,0.02
0.9330652111462222,8.785496626900523,0.02
0.9330652111462222,8.344146024476837,0.02
0.9330652111462222,7.621010106061327,0.02
0.9330652111462222,6.782165724585463,0.02
0.9330652111462222,7.3053430292474735,0.02
0.9330652111462222,7.446386647187655,0.02
0.7750865051903115,6.008714240252864,0.02
0.7750865051903115,5.843181962203304,0.02
0.7750865051903115,6.632107242263637,0.02
0.7750865051903115,6.608836646434074,0.02
0.7750865051903115,6.467835047713219,0.02
0.7750865051903115,6.365989609374545,0.02
0.7750865051903115,8.84631948840964,0.02
0.7750865051903115,6.373165636777456,0.02
0.7750865051903115,7.03011511395357,0.02
0.7750865051903115,6.010870938096818,0.02
0.6611570247933884,6.0576292109590435,0.02
0.6611570247933884,5.7102479327312095,0.02
0.6611570247933884,5.143661510460106,0.02
0.6611570247933884,6.606480435951162,0.02
0.6611570247933884,6.24286619361171,0.02
0.6611570247933884,5.6850651588566725,0.02
0.6611570247933884,5.3631134505638975,0.02
0.6611570247933884,5.701367880615436,0.02
0.6611570247933884,7.167907407329522,0.02
0.6611570247933884,6.816558675011547,0.02
0.5754461871281774,4.538697028066815,0.02
0.5754461871281774,5.314463799430114,0.02
0.5754461871281774,5.176929418374021,0.02
0.5754461871281774,4.984598838295936,0.02
0.5754461871281774,5.517137827793509,0.02
0.5754461871281774,5.122011408171186,0.02
0.5754461871281774,5.824091195064536,0.02
0.5754461871281774,6.218532110949606,0.02
0.5754461871281774,6.076230986823961,0.02
0.5754461871281774,5.070032096657349,0.02
0.5088088642659279,5.993007863748181,0.02
0.5088088642659279,4.565729822441564,0.02
0.5088088642659279,4.692910908817905,0.02
0.5088088642659279,4.264585487630539,0.02
0.5088088642659279,4.695609908416225,0.02
0.5088088642659279,4.673204225666712,0.02
0.5088088642659279,4.5034392678051525,0.02
0.5088088642659279,3.722903882484688,0.02
0.5088088642659279,4.766658759539531,0.02
0.5088088642659279,5.64588203042747,0.02
0.4556213017751479,4.038643663652495,0.02
0.4556213017751479,3.771311497306525,0.02
0.4556213017751479,4.3316014555836855,0.02
0.4556213017751479,4.138358816079455,0.02
0.4556213017751479,4.054796506800492,0.02
0.4556213017751479,4.743252581062285,0.02
0.4556213017751479,4.5395417747481845,0.02
0.4556213017751479,6.664517626873437,0.02
0.4556213017751479,4.128560457096181,0.02
0.4556213017751479,3.4796196779290436,0.02
0.41224841412796615,3.438494098021137,0.02
0.41224841412796615,4.547936268024753,0.02
0.41224841412796615,4.737744444883963,0.02
0.41224841412796615,4.418113711282011,0.02
0.41224841412796615,4.5781998475303975,0.02
0.41224841412796615,3.976346989875476,0.02
0.41224841412796615,3.9654051517170656,0.02
0.41224841412796615,3.76556490985396,0.02
0.41224841412796615,4.413349606171361,0.02
0.41224841412796615,4.5112877455693035,0.02
0.37624294544477294,3.779219674722201,0.02
0.37624294544477294,3.574805049275768,0.02
0.37624294544477294,3.0338135205852303,0.02
0.37624294544477294,3.937613429584491,0.02
0.37624294544477294,3.5227863831895463,0.02
0.37624294544477294,3.264704774672142,0.02
0.37624294544477294,4.090045583513709,0.02
0.37624294544477294,4.561793749979651,0.02
0.37624294544477294,4.042912353607652,0.02
0.37624294544477294,4.206261279409645,0.02
0.3459005885437911,3.818538932069103,0.02
0.3459005885437911,3.007420934791308,0.02
0.3459005885437911,3.556385338604618,0.02
0.3459005885437911,3.2296190251227936,0.02
0.3459005885437911,3.0046151099812,0.02
0.3459005885437911,3.5110889490172768,0.02
0.3459005885437911,3.8435483203518954,0.02
0.3459005885437911,3.052700516077897,0.02
0.3459005885437911,3.21161379537361,0.02
0.3459005885437911,3.0550797590946104,0.02
0.32,3.256213172788514,0.02
0.32,4.217085184908345,0.02
0.32,2.878355687025312,0.02
0.32,2.565418641855173,0.02
0.32,2.749205417139688,0.02
0.32,2.894053973096738,0.02
0.32,3.255020096114895,0.02
0.32,3.385402145384807,0.02
0.32,3.6583989450565473,0.02
0.32,2.9694506838369787,0.02
