tau0,tau,dx
3.5992438563327034,22.15093739501657,0.05
3.5992438563327034,22.180900203114486,0.05
3.5992438563327034,30.233432031924796,0.05
3.5992438563327034,29.932008465363495,0.05
3.5992438563327034,22.34576811088678,0.05
3.5992438563327034,23.623277672020826,0.05
3.5992438563327034,21.247506428597635,0.05
3.5992438563327034,25.81261237902649,0.05
3.5992438563327034,22.43555729039225,0.05
2.1875,14.705618193329776,0.05
2.1875,18.77297993396051,0.05
2.1875,12.715776527562822,0.05
2.1875,15.310943439715745,0.05
2.1875,21.827495154806485,0.05
2.1875,19.8121845217145,0.05
2.1875,16.57965885665375,0.05
2.1875,22.637163806226905,0.05
2.1875,19.85826640991487,0.05
2.1875,18.497180293125844,0.05
1.532421177870315,11.422845569872026,0.05
1.532421177870315,16.36445793200195,0.05
1.532421177870315,10.813468860713453,0.05
1.532421177870315,11.254183927723933,0.05
1.532421177870315,16.183642195889995,0.05
1.532421177870315,11.088033580067455,0.05
1.532421177870315,10.912181167725384,0.05
1.532421177870315,11.296506363139782,0.05
1.532421177870315,11.517866855040818,0.05
1.532421177870315,11.91357095466086,0.05
1.1648,8.333256072190695,0.05
1.1648,13.501081601827027,0.05
1.1648,9.274542440715015,0.05
1.1648,9.53314228836892,0.05
1.1648,10.682599641250576,0.05
1.1648,9.35906048670077,0.05
1.1648,8.135641343908834,0.05
1.1648,9.699140829332912,0.05
1.1648,10.683284701710237,0.05
1.1648,11.319500055972185,0.05
0.9330652111462222,6.583332051128446,0.05
0.9330652111462222,9.157400690470723,0.05
0.9330652111462222,11.82469249127061,0.05
0.9330652111462222,7.125556999157174,0.05
0.9330652111462222,8.220295685942766,0.05
0.9330652111462222,9.122110610241611,0.05
0.9330652111462222,6.717236659057639,0.05
0.9330652111462222,9.474630623691862,0.05
0.9330652111462222,7.341464902187695,0.05
0.9330652111462222,6.617473076875258,0.05
0.7750865051903115,6.720907217965334,0.05
0.7750865051903115,5.551034359026106,0.05
0.7750865051903115,6.248657697792536,0.05
0.7750865051903115,6.280684601661626,0.05
0.7750865051903115,6.008940377724214,0.05
0.7750865051903115,6.079821702536332,0.05
0.7750865051903115,6.766591905953094,0.05
0.7750865051903115,5.3955840794131245,0.05
0.7750865051903115,8.889535939665423,0.05
0.7750865051903115,5.71755818808272,0.05
0.6611570247933884,5.722258506441697,0.05
0.6611570247933884,5.3062822595962045,0.05
0.6611570247933884,7.059780654598077,0.05
0.6611570247933884,4.593672648935981,0.05
0.6611570247933884,5.173207352308906,0.05
0.6611570247933884,5.145944663191401,0.05
0.6611570247933884,5.248382675591007,0.05
0.6611570247933884,5.629763799705632,0.05
0.6611570247933884,5.6955314389240055,0.05
0.6611570247933884,4.8103783727020835,0.05
0.5754461871281774,5.446557083086948,0.05
0.5754461871281774,4.4214429379626665,0.05
0.5754461871281774,7.289670129881529,0.05
0.5754461871281774,5.015836602308336,0.05
0.5754461871281774,6.03341293519372,0.05
0.5754461871281774,4.238902509549386,0.05
0.5754461871281774,4.999677908188135,0.05
0.5754461871281774,4.634688440036502,0.05
0.5754461871281774,4.27475020745166,0.05
0.5754461871281774,4.839029695272676,0.05
0.5088088642659279,4.251411304677781,0.05
0.5088088642659279,4.264815307900402,0.05
0.5088088642659279,3.3876866012607065,0.05
0.5088088642659279,5.314260801650748,0.05
0.5088088642659279,3.807096289136683,0.05
0.5088088642659279,7.2511679034998116,0.05
0.5088088642659279,3.723359562798704,0.05
0.5088088642659279,4.090308618928705,0.05
0.5088088642659279,5.184122479320358,0.05
0.5088088642659279,4.413419734003909,0.05
0.4556213017751479,3.706861698875649,0.05
0.4556213017751479,4.395432161264681,0.05
0.4556213017751479,6.104776336919354,0.05
0.4556213017751479,3.7968512042242506,0.05
0.4556213017751479,4.6573237021418254,0.05
0.4556213017751479,4.529332362215609,0.05
0.4556213017751479,5.214134216553142,0.05
0.4556213017751479,2.9536302564400416,0.05
0.4556213017751479,4.548742014875364,0.05
0.4556213017751479,3.9545299023111578,0.05
0.41224841412796615,3.028248778003745,0.05
0.41224841412796615,3.1467722278596213,0.05
0.41224841412796615,3.3542945136585485,0.05
0.41224841412796615,3.3354763096054687,0.05
0.41224841412796615,3.8718256792990626,0.05
0.41224841412796615,3.891246847392577,0.05
0.41224841412796615,3.2060562525187346,0.05
0.41224841412796615,3.030433332639927,0.05
0.41224841412796615,3.880787476503668,0.05
0.41224841412796615,4.839223706950259,0.05
0.37624294544477294,3.3512649179214486,0.05
0.37624294544477294,2.90510481471307,0.05
0.37624294544477294,3.271328047118122,0.05
0.37624294544477294,4.383992907896089,0.05
0.37624294544477294,2.869030137877457,0.05
0.37624294544477294,2.673916846178321,0.05
0.37624294544477294,3.0979640676494116,0.05
0.37624294544477294,3.5300743769616125,0.05
0.37624294544477294,4.404403228374791,0.05
0.37624294544477294,2.6385858043577466,0.05
0.3459005885437911,3.061184510407597,0.05
0.3459005885437911,2.5819224512938663,0.05
0.3459005885437911,3.0795711376063233,0.05
0.3459005885437911,3.1952467722226086,0.05
0.3459005885437911,2.8364000497754644,0.05
0.3459005885437911,3.676574282129439,0.05
0.3459005885437911,3.5671822218988067,0.05
0.3459005885437911,3.4361397467370867,0.05
0.3459005885437911,3.187514941161553,0.05
0.3459005885437911,2.876238790078747,0.05
0.32,2.8692100110689944,0.05
0.32,2.9659513245423126,0.05
0.32,3.2975643875336464,0.05
0.32,3.6968733195338412,0.05
0.32,2.321887810955807,0.05
0.32,2.4618354373092077,0.05
0.32,3.0756012104356043,0.05
0.32,2.545387917686073,0.05
0.32,3.255306947709171,0.05
0.32,3.481511543942215,0.05
8.0,61.82434972748468,0.02
8.0,63.75364394848153,0.02
8.0,70.85545153991647,0.02
8.0,74.73580279126475,0.02
8.0,55.183097078724806,0.02
8.0,58.5000924122087,0.02
8.0,56.631165851025195,0.02
8.0,83.52896172403875,0.02
8.0,56.83865054710499,0.02
8.0,52.00891053688513,0.02
3.5992438563327034,26.800367530439225,0.02
3.5992438563327034,23.499564845352978,0.02
3.5992438563327034,28.35977259911884,0.02
3.5992438563327034,31.740444713219752,0.02
3.5992438563327034,31.302129377319456,0.02
3.5992438563327034,26.12210945929971,0.02
3.5992438563327034,25.324906660944656,0.02
3.5992438563327034,26.00629884372638,0.02
3.5992438563327034,23.415472883068382,0.02
3.5992438563327034,25.288660824168037,0.02
2.1875,22.800400684301685,0.02
2.1875,14.974297547801566,0.02
2.1875,15.806209543659149,0.02
2.1875,19.29697744723387,0.02
2.1875,14.18397148282378,0.02
2.1875,16.090726807745256,0.02
2.1875,19.63148370647365,0.02
2.1875,16.465431982527463,0.02
2.1875,16.249458069148638,0.02
2.1875,17.27760586618937,0.02
1.532421177870315,12.936248831778268,0.02
1.532421177870315,13.320316615678758,0.02
1.532421177870315,12.815610478565203,0.02
1.532421177870315,13.635604099326146,0.02
1.532421177870315,11.107146201378297,0.02
1.532421177870315,10.356269070642858,0.02
1.532421177870315,18.100865490197815,0.02
1.532421177870315,10.411732446486136,0.02
1.532421177870315,11.128323643921258,0.02
1.532421177870315,14.556193560688742,0.02
1.1648,9.13502181543154,0.02
1.1648,10.48806934652443,0.02
1.1648,8.886279481863859,0.02
1.1648,11.004238754506249,0.02
1.1648,8.111728441102823,0.02
1.1648,8.98679705240408,0.02
1.1648,9.834730487765245,0.02
1.1648,8.966662978599263,0.02
1.1648,9.955672592646959,0.02
1.1648,8.683525137274854,0.02
0.9330652111462222,8.543997104053377,0.02
0.9330652111462222,6.822605153385195,0.02
0.9330652111462222,7.288549038386404,0.02
0.9330652111462222,8.638398187094234,0.02
0.9330652111462222,8.787711852327558,0.02
0.9330652111462222,8.48953317620413,0.02
0.9330652111462222,6.602066580395872,0.02
0.9330652111462222,8.058974947333963,0.02
0.9330652111462222,8.600120931009831,0.02
0.9330652111462222,8.38470037699948,0.02
0.7750865051903115,7.135090330050626,0.02
0.7750865051903115,6.253820306291151,0.02
0.7750865051903115,6.35301914780176,0.02
0.7750865051903115,6.278966797974505,0.02
0.7750865051903115,7.269314169954912,0.02
0.7750865051903115,9.04713174965902,0.02
0.7750865051903115,6.134039976726363,0.02
0.7750865051903115,11.204676055728713,0.02
0.7750865051903115,6.454851714600607,0.02
0.7750865051903115,6.757152245978034,0.02
0.6611570247933884,5.55270229958997,0.02
0.6611570247933884,5.320679230190113,0.02
0.6611570247933884,5.2274154227999805,0.02
0.6611570247933884,5.065632341607607,0.02
0.6611570247933884,5.654736337026088,0.02
0.6611570247933884,6.2461072814036775,0.02
0.6611570247933884,6.129060765941094,0.02
0.6611570247933884,6.37659725399625,0.02
0.6611570247933884,5.961050486684762,0.02
0.6611570247933884,5.318614805152217,0.02
0.5754461871281774,4.734335339137788,0.02
0.5754461871281774,5.570820877217575,0.02
0.5754461871281774,5.288537192746307,0.02
0.5754461871281774,4.65941109205976,0.02
0.5754461871281774,5.047002300333924,0.02
0.5754461871281774,5.234705983944123,0.02
0.5754461871281774,6.576146409587207,0.02
0.5754461871281774,4.7916692937829275,0.02
0.5754461871281774,4.734940195232417,0.02
0.5754461871281774,4.769817314761435,0.02
0.5088088642659279,6.032321755276812,0.02
0.5088088642659279,5.086627951706419,0.02
0.5088088642659279,4.6006186274140575,0.02
0.5088088642659279,4.96967669155758,0.02
0.5088088642659279,4.63280229500431,0.02
0.5088088642659279,7.254965340844434,0.02
0.5088088642659279,4.482762736669017,0.02
0.5088088642659279,4.205825471331174,0.02
0.5088088642659279,6.5757659676696125,0.02
0.5088088642659279,4.679429589602557,0.02
0.4556213017751479,4.0050828444596265,0.02
0.4556213017751479,3.7755022142947277,0.02
0.4556213017751479,3.827248813235861,0.02
0.4556213017751479,3.7883842731835857,0.02
0.4556213017751479,3.893534842662374,0.02
0.4556213017751479,5.063150607235503,0.02
0.4556213017751479,4.443909091782349,0.02
0.4556213017751479,3.8396593763939286,0.02
0.4556213017751479,3.6070130963092657,0.02
0.4556213017751479,3.241402658896,0.02
0.41224841412796615,3.5803276620137128,0.02
0.41224841412796615,5.689301155350796,0.02
0.41224841412796615,3.8203283739141085,0.02
0.41224841412796615,4.030113426027149,0.02
0.41224841412796615,5.291452153089664,0.02
0.41224841412796615,3.373319006426532,0.02
0.41224841412796615,4.161836093603382,0.02
0.41224841412796615,3.9567209451575795,0.02
0.41224841412796615,3.72865403988929,0.02
0.41224841412796615,3.904614215597468,0.02
0.37624294544477294,3.2604565853702066,0.02
0.37624294544477294,3.4509988890936527,0.02
0.37624294544477294,2.860074704656715,0.02
0.37624294544477294,3.422692116600459,0.02
0.37624294544477294,4.976284233652387,0.02
0.37624294544477294,3.450634208170845,0.02
0.37624294544477294,3.7809413924585873,0.02
0.37624294544477294,3.768806747157132,0.02
0.37624294544477294,5.010426687190373,0.02
0.37624294544477294,3.4575746541675008,0.02
0.3459005885437911,3.1577747800216946,0.02
0.3459005885437911,2.8830698417558245,0.02
0.3459005885437911,2.9724731235098667,0.02
0.3459005885437911,3.364496614818424,0.02
0.3459005885437911,3.9105349321083436,0.02
0.3459005885437911,4.017626197501464,0.02
0.3459005885437911,2.6987995232375956,0.02
0.3459005885437911,3.241442959185391,0.02
0.3459005885437911,3.0118549405858523,0.02
0.3459005885437911,3.5041433189156623,0.02
0.32,3.135734937615948,0.02
0.32,2.858083392138957,0.02
0.32,3.0801087922944697,0.02
0.32,3.0567540488864697,0.02
0.32,2.7479894717389137,0.02
0.32,3.3309419091181525,0.02
0.32,2.651035315613989,0.02
0.32,3.023988948613996,0.02
0.32,2.9742078220399444,0.02
0.32,3.178982270524284,0.02
