time,c_avg,energy
0.0,0.5001937888262672,322.774857259372
0.1,0.5002016501659714,322.7391317213742
0.2,0.500204226733717,322.73791116300885
0.3,0.5002057857998203,322.7366499895094
0.4,0.5002074493202324,322.73488584814555
0.5,0.5002094748605352,322.73233774983214
0.6,0.5002120054273849,322.728620673546
0.7,0.5002151967021691,322.72316570284335
0.8,0.5002192407627744,322.71512202934986
0.9,0.5002243761672472,322.7032125732747
1.0,0.5002308984411934,322.6855169080871
1.1,0.5002391728400857,322.6591444441304
1.2,0.5002496491793245,322.61974393817
1.3,0.5002628778237369,322.5607720515816
1.4,0.500279524951507,322.47241418074077
1.5,0.5003003791481463,322.34001684952284
1.6,0.5003263480642205,322.14181236899026
1.7,0.500358601431064,321.84571833824657
1.8,0.5003986103458836,321.40490826207576
1.9,0.500447995021704,320.7517244421191
2.0,0.5005083136282188,319.7905656133369
2.1,0.500580512501774,318.39057620946414
2.2,0.5006659953083303,316.38372073392406
2.3,0.5007640465764445,313.5734922366923
2.4,0.5008729681825679,309.75892947317595
2.5,0.500987943788137,304.78952030138623
2.6,0.5011004915767605,298.63451405045055
2.7,0.5012028996145474,291.4765152645193
2.8,0.501287145596834,283.73504038982134
2.9,0.5013448179343999,276.0049857696521
3.0,0.501375554494614,268.87668106103183
3.1,0.5013774058894817,262.75394990826896
3.2,0.5013525978470094,257.7629263028918
3.3,0.5013005640011678,253.78916888209127
3.4,0.5012264676945571,250.61172736565857
3.5,0.5011350015975963,248.00852299270053
3.6,0.5010302294358031,245.8089274870734
3.7,0.5009188848814762,243.90081709851884
3.8,0.5008060013590995,242.21832078741645
3.9,0.5006963870695936,240.71918536034323
4.0,0.5005940673689068,239.36890570199486
4.1,0.500499749793866,238.14215995774373
4.2,0.5004138619690865,237.01917339359935
4.3,0.5003361022488746,235.98290004679544
4.4,0.50026548186853,235.0199832741281
4.5,0.5002014536248974,234.12024477778186
4.6,0.5001430555403903,233.2731163349991
4.7,0.5000890443712279,232.46909264789286
4.8,0.5000386238229437,231.69922702447516
4.9,0.49999133834533127,230.95604551329737
5.0,0.49994685912887793,230.23430392012523
5.1,0.49990485557563163,229.52983262851242
5.2,0.4998651687207444,228.83925963752716
5.3,0.4998275442263296,228.16064296331305
5.4,0.49979164780583507,227.49241158321328
5.5,0.49975706109867424,226.8331217639974
5.6,0.49972360059760634,226.18219089766396
5.7,0.49969134733805626,225.53927844105726
5.8,0.49966053182157816,224.9044586279584
5.9,0.4996311797368535,224.27787958271
6.0,0.4996029948788742,223.65972735445231
6.1,0.49957620850056866,223.05050415122358
6.2,0.4995511412338819,222.45111007457447
6.3,0.49952772556102154,221.86198748369767
6.4,0.4995056563543027,221.28330009442556
6.5,0.49948488309748096,220.71506996562385
6.6,0.4994655605706052,220.15762925568933
6.7,0.4994476854804732,219.61076036593929
6.8,0.49943116525908193,219.07425244621328
6.9,0.4994158445454691,218.5476495946404
7.0,0.4994016261878805,218.03048896353627
7.1,0.49938844910020525,217.52300094636587
7.2,0.4993763068533441,217.02551789521684
7.3,0.4993651035373097,216.53767667943617
7.4,0.49935467961589186,216.05890946376888
7.5,0.49934486244681503,215.5891026245106
7.6,0.4993357233853736,215.12821255259746
7.7,0.49932727880839645,214.67627174008334
7.8,0.49931940012957776,214.23357415613873
7.9,0.49931181681106096,213.80016698847112
8.0,0.49930452586292534,213.37565740756907
8.1,0.49929742670972965,212.95948724064863
8.2,0.49929041803265967,212.5512303347132
8.3,0.49928344367100963,212.15057035681983
8.4,0.4992764909858199,211.75752556597186
8.5,0.4992694676799814,211.37231911977148
8.6,0.4992624143298915,210.99499900132807
8.7,0.4992553426118815,210.62517278987107
8.8,0.49924819564740064,210.26234860313556
8.9,0.499240966238917,209.90622401021432
9.0,0.49923367701352556,209.55669015231743
9.1,0.49922624018759765,209.21367020357675
9.2,0.4992184880539908,208.87691927216085
9.3,0.4992103543580797,208.54601316752513
9.4,0.49920169760854444,208.22065367039676
9.5,0.49919240983100804,207.9005441060113
9.6,0.49918241246064843,207.58538426465984
9.7,0.4991716156517474,207.27477815250714
9.8,0.49915995551189957,206.9682841424314
9.9,0.4991475531370413,206.66558249539446
10.0,0.49913449524212616,206.36649265265697
10.1,0.49912084168044824,206.07088191513154
10.2,0.4991066455996732,205.77861377950526
10.3,0.49909192886670395,205.4895228466929
10.4,0.4990767058823238,205.2033997144918
10.5,0.49906091040851236,204.9200046090834
10.6,0.4990444674664357,204.63910954174344
10.7,0.49902732527501104,204.3604749871297
10.8,0.4990094605241897,204.08382238756562
10.9,0.4989909090631937,203.80894089809843
11.0,0.4989717315463683,203.53562811210466
11.1,0.4989519307982697,203.2637101824382
11.2,0.4989314450665155,202.99305358805185
11.3,0.49891013835965703,202.7235152155177
11.4,0.49888793927017366,202.45495296443823
11.5,0.49886484080350535,202.18717764657166
11.6,0.4988409027267293,201.92002364272645
11.7,0.4988162077113712,201.65328901357276
11.8,0.4987907673704489,201.38681205553405
11.9,0.49876454913078194,201.1204211180949
12.0,0.4987374981571961,200.8538668576465
12.1,0.4987095774335012,200.5868625128055
12.2,0.49868078556734113,200.31915396813963
12.3,0.4986511848782223,200.0504731427444
12.4,0.49862083484887404,199.7806366345636
12.5,0.4985897727136539,199.5094508901535
12.6,0.49855795673895476,199.23667407300033
12.7,0.49852542872691097,198.96211184516392
12.8,0.49849223375349017,198.6856911736864
12.9,0.49845838530702413,198.40736937830468
13.0,0.4984240765353151,198.1271005252983
13.1,0.49838955072875574,197.84479627096758
13.2,0.4983551139146969,197.5604407443318
