chi_inv,phi1,phi2
0.02023002088155786,6.142286433108146e-44,0.9999999999999999
0.020234033166166787,6.142286433108146e-44,0.9999999999999999
0.020238047042629853,6.142286433108146e-44,0.9999999999999999
0.02024206251189459,6.142286433108146e-44,0.9999999999999999
0.020246079574909277,6.142286433108146e-44,0.9999999999999999
0.020250098232622953,6.142286433108146e-44,0.9999999999999999
0.020254118485985396,6.142286433108146e-44,0.9999999999999999
0.020258140335947156,6.142286433108146e-44,0.9999999999999999
0.020262163783459523,6.142286433108146e-44,0.9999999999999999
0.020266188829474556,6.142286433108146e-44,0.9999999999999999
0.020270215474945057,6.142286433108146e-44,0.9999999999999999
0.020274243720824595,6.142286433108146e-44,0.9999999999999999
0.020278273568067502,6.142286433108146e-44,0.9999999999999999
0.02028230501762885,6.142286433108146e-44,0.9999999999999999
0.02028633807046449,6.142286433108146e-44,0.9999999999999999
0.02029037272753102,6.142286433108146e-44,0.9999999999999999
0.020294408989785812,6.142286433108146e-44,0.9999999999999999
0.020298446858186985,6.142286433108146e-44,0.9999999999999999
0.020302486333693436,6.142286433108146e-44,0.9999999999999999
0.020306527417264814,6.142286433108146e-44,0.9999999999999999
0.020310570109861537,6.142286433108146e-44,0.9999999999999999
0.020314614412444785,6.142286433108146e-44,0.9999999999999999
0.02031866032597651,6.142286433108146e-44,0.9999999999999999
0.020322707851419416,6.142286433108146e-44,0.9999999999999999
0.020326756989737002,6.142286433108146e-44,0.9999999999999999
0.0203308077418935,6.142286433108146e-44,0.9999999999999999
0.020334860108853943,6.142286433108146e-44,0.9999999999999999
0.020338914091584108,6.142286433108146e-44,0.9999999999999999
0.02034296969105056,6.142286433108146e-44,0.9999999999999999
0.02034702690822062,6.142286433108146e-44,0.9999999999999999
0.0203510857440624,6.142286433108146e-44,0.9999999999999999
0.020355146199544767,6.142286433108146e-44,0.9999999999999999
0.02035920827563737,6.142286433108146e-44,0.9999999999999999
0.020363271973310632,6.142286433108146e-44,0.9999999999999999
0.020367337293535744,6.142286433108146e-44,0.9999999999999999
0.020371404237284684,6.142286433108146e-44,0.9999999999999999
0.020375472805530193,6.142286433108146e-44,0.9999999999999999
0.020379542999245808,6.142286433108146e-44,0.9999999999999999
0.020383614819405822,6.142286433108146e-44,0.9999999999999999
0.020387688266985324,6.142286433108146e-44,0.9999999999999999
0.02039176334296017,6.142286433108146e-44,0.9999999999999999
0.020395840048307013,6.142286433108146e-44,0.9999999999999999
0.020399918384003263,6.142286433108146e-44,0.9999999999999999
0.02040399835102714,6.142286433108146e-44,0.9999999999999999
0.02040807995035762,6.142286433108146e-44,0.9999999999999999
0.020412163182974483,6.142286433108146e-44,0.9999999999999999
0.020416248049858282,6.142286433108146e-44,0.9999999999999999
0.02042033455199036,6.142286433108146e-44,0.9999999999999999
0.02042442269035284,6.142286433108146e-44,0.9999999999999999
0.020428512465928642,6.142286433108146e-44,0.9999999999999999
0.020432603879701458,6.142286433108146e-44,0.9999999999999999
0.02043669693265579,6.142286433108146e-44,0.9999999999999999
0.020440791625776906,6.142286433108146e-44,0.9999999999999999
0.020444887960050877,6.142286433108146e-44,0.9999999999999999
0.02044898593646456,6.142286433108146e-44,0.9999999999999999
0.020453085556005612,6.142286433108146e-44,0.9999999999999999
0.020457186819662472,6.142286433108146e-44,0.9999999999999999
0.02046128972842437,6.142286433108146e-44,0.9999999999999999
0.02046539428328134,6.142286433108146e-44,0.9999999999999999
0.020469500485224206,6.142286433108146e-44,0.9999999999999999
0.020473608335244586,6.142286433108146e-44,0.9999999999999999
0.020477717834334892,6.142286433108146e-44,0.9999999999999999
0.020481828983488343,6.142286433108146e-44,0.9999999999999999
0.020485941783698943,6.142286433108146e-44,0.9999999999999999
0.020490056235961503,6.142286433108146e-44,0.9999999999999999
0.02049417234127163,6.142286433108146e-44,0.9999999999999999
0.020498290100625732,6.142286433108146e-44,0.9999999999999999
0.020502409515021018,6.142286433108146e-44,0.9999999999999999
0.020506530585455502,6.142286433108146e-44,0.9999999999999999
0.02051065331292799,6.142286433108146e-44,0.9999999999999999
0.020514777698438104,6.142286433108146e-44,0.9999999999999999
0.02051890374298626,6.142286433108146e-44,0.9999999999999999
0.020523031447573694,6.142286433108146e-44,0.9999999999999999
0.020527160813202425,6.142286433108146e-44,0.9999999999999999
0.0205312918408753,6.142286433108146e-44,0.9999999999999999
0.02053542453159596,6.142286433108146e-44,0.9999999999999999
0.020539558886368867,6.142286433108146e-44,0.9999999999999999
0.020543694906199273,6.142286433108146e-44,0.9999999999999999
0.020547832592093255,6.142286433108146e-44,0.9999999999999999
0.0205519719450577,6.142286433108146e-44,0.9999999999999999
0.020556112966100302,6.142286433108146e-44,0.9999999999999999
0.020560255656229567,6.142286433108146e-44,0.9999999999999999
0.02056440001645481,6.142286433108146e-44,0.9999999999999999
0.020568546047786178,6.142286433108146e-44,0.9999999999999999
0.02057269375123461,6.142286433108146e-44,0.9999999999999999
0.020576843127811873,6.142286433108146e-44,0.9999999999999999
0.020580994178530553,6.142286433108146e-44,0.9999999999999999
0.020585146904404043,6.142286433108146e-44,0.9999999999999999
0.020589301306446563,6.142286433108146e-44,0.9999999999999999
0.02059345738567315,6.142286433108146e-44,0.9999999999999999
0.020597615143099653,6.142286433108146e-44,0.9999999999999999
0.020601774579742757,6.142286433108146e-44,0.9999999999999999
0.020605935696619948,6.142286433108146e-44,0.9999999999999999
0.020610098494749558,6.142286433108146e-44,0.9999999999999999
0.02061426297515072,6.142286433108146e-44,0.9999999999999999
0.020618429138843406,6.142286433108146e-44,0.9999999999999999
0.0206225969868484,6.142286433108146e-44,0.9999999999999999
0.02062676652018733,6.142286433108146e-44,0.9999999999999999
0.020630937739882626,6.142286433108146e-44,0.9999999999999999
0.02063511064695757,6.142286433108146e-44,0.9999999999999999
0.020639285242436255,6.142286433108146e-44,0.9999999999999999
0.020643461527343605,6.142286433108146e-44,0.9999999999999999
0.020647639502705383,6.142286433108146e-44,0.9999999999999999
0.020651819169548172,6.142286433108146e-44,0.9999999999999999
0.020656000528899394,6.142286433108146e-44,0.9999999999999999
0.020660183581787298,6.142286433108146e-44,0.9999999999999999
0.02066436832924097,6.142286433108146e-44,0.9999999999999999
0.020668554772290328,6.142286433108146e-44,0.9999999999999999
0.020672742911966125,6.142286433108146e-44,0.9999999999999999
0.020676932749299944,6.142286433108146e-44,0.9999999999999999
0.02068112428532422,6.142286433108146e-44,0.9999999999999999
0.020685317521072208,6.142286433108146e-44,0.9999999999999999
0.020689512457578017,6.142286433108146e-44,0.9999999999999999
0.020693709095876575,6.142286433108146e-44,0.9999999999999999
0.020697907437003667,6.142286433108146e-44,0.9999999999999999
0.020702107481995916,6.142286433108146e-44,0.9999999999999999
0.02070630923189078,6.142286433108146e-44,0.9999999999999999
0.020710512687726567,6.142286433108146e-44,0.9999999999999999
0.02071471785054242,6.142286433108146e-44,0.9999999999999999
0.020718924721378332,6.142286433108146e-44,0.9999999999999999
0.02072313330127514,6.142286433108146e-44,0.9999999999999999
0.020727343591274528,6.142286433108146e-44,0.9999999999999999
0.020731555592419026,6.142286433108146e-44,0.9999999999999999
0.02073576930575201,6.142286433108146e-44,0.9999999999999999
0.0207399847323177,6.142286433108146e-44,0.9999999999999999
0.02074420187316118,6.142286433108146e-44,0.9999999999999999
0.020748420729328365,6.142286433108146e-44,0.9999999999999999
0.020752641301866038,6.142286433108146e-44,0.9999999999999999
0.02075686359182182,6.142286433108146e-44,0.9999999999999999
0.0207610876002442,6.142286433108146e-44,0.9999999999999999
0.020765313328182506,6.142286433108146e-44,0.9999999999999999
0.02076954077668693,6.142286433108146e-44,0.9999999999999999
0.02077376994680851,6.142286433108146e-44,0.9999999999999999
0.020778000839599155,6.142286433108146e-44,0.9999999999999999
0.020782233456111614,6.142286433108146e-44,0.9999999999999999
0.02078646779739951,6.142286433108146e-44,0.9999999999999999
0.02079070386451731,6.142286433108146e-44,0.9999999999999999
0.020794941658520354,6.142286433108146e-44,0.9999999999999999
0.020799181180464827,6.142286433108146e-44,0.9999999999999999
0.0208034224314078,6.142286433108146e-44,0.9999999999999999
0.020807665412407177,6.142286433108146e-44,0.9999999999999999
0.02081191012452175,6.142286433108146e-44,0.9999999999999999
0.020816156568811157,6.142286433108146e-44,0.9999999999999999
0.020820404746335917,6.142286433108146e-44,0.9999999999999999
0.0208246546581574,6.142286433108146e-44,0.9999999999999999
0.02082890630533785,6.142286433108146e-44,0.9999999999999999
0.02083315968894038,6.142286433108146e-44,0.9999999999999999
0.02083741481002897,6.142286433108146e-44,0.9999999999999999
0.02084167166966847,6.142286433108146e-44,0.9999999999999999
0.020845930268924593,6.142286433108146e-44,0.9999999999999999
0.02085019060886394,6.142286433108146e-44,0.9999999999999999
0.020854452690553964,6.142286433108146e-44,0.9999999999999999
0.020858716515063006,6.142286433108146e-44,0.9999999999999999
0.020862982083460276,6.142286433108146e-44,0.9999999999999999
0.020867249396815855,6.142286433108146e-44,0.9999999999999999
0.020871518456200708,6.142286433108146e-44,0.9999999999999999
0.020875789262686666,6.142286433108146e-44,0.9999999999999999
0.02088006181734645,6.142286433108146e-44,0.9999999999999999
0.020884336121253646,6.142286433108146e-44,0.9999999999999999
0.020888612175482726,6.142286433108146e-44,0.9999999999999999
0.02089288998110905,6.142286433108146e-44,0.9999999999999999
0.02089716953920884,6.142286433108146e-44,0.9999999999999999
0.020901450850859222,6.142286433108146e-44,0.9999999999999999
0.020905733917138184,6.142286433108146e-44,0.9999999999999999
0.020910018739124615,6.142286433108146e-44,0.9999999999999999
0.020914305317898275,6.142286433108146e-44,0.9999999999999999
0.020918593654539824,6.142286433108146e-44,0.9999999999999999
0.020922883750130794,6.142286433108146e-44,0.9999999999999999
0.020927175605753613,6.142286433108146e-44,0.9999999999999999
0.020931469222491596,6.142286433108146e-44,0.9999999999999999
0.02093576460142894,6.142286433108146e-44,0.9999999999999999
0.02094006174365075,6.142286433108146e-44,0.9999999999999999
0.020944360650243004,6.142286433108146e-44,0.9999999999999999
0.02094866132229258,6.142286433108146e-44,0.9999999999999999
0.02095296376088724,6.142286433108146e-44,0.9999999999999999
0.020957267967115664,6.142286433108146e-44,0.9999999999999999
0.02096157394206739,6.142286433108146e-44,0.9999999999999999
0.02096588168683289,6.142286433108146e-44,0.9999999999999999
0.020970191202503503,6.142286433108146e-44,0.9999999999999999
0.02097450249017148,6.142286433108146e-44,0.9999999999999999
0.020978815550929966,6.142286433108146e-44,0.9999999999999999
0.02098313038587301,6.142286433108146e-44,0.9999999999999999
0.020987446996095553,6.142286433108146e-44,0.9999999999999999
0.020991765382693445,6.142286433108146e-44,0.9999999999999999
0.020996085546763434,6.142286433108146e-44,0.9999999999999999
0.021000407489403176,6.142286433108146e-44,0.9999999999999999
0.021004731211711217,6.142286433108146e-44,0.9999999999999999
0.02100905671478703,6.142286433108146e-44,0.9999999999999999
0.02101338399973097,6.142286433108146e-44,0.9999999999999999
0.021017713067644325,6.142286433108146e-44,0.9999999999999999
0.021022043919629266,6.142286433108146e-44,0.9999999999999999
0.021026376556788882,6.142286433108146e-44,0.9999999999999999
0.02103071098022718,6.142286433108146e-44,0.9999999999999999
0.02103504719104906,6.142286433108146e-44,0.9999999999999999
0.021039385190360353,6.142286433108146e-44,0.9999999999999999
0.021043724979267785,6.142286433108146e-44,0.9999999999999999
0.02104806655887901,6.142286433108146e-44,0.9999999999999999
0.021052409930302583,6.142286433108146e-44,0.9999999999999999
0.021056755094647987,6.142286433108146e-44,0.9999999999999999
0.02106110205302561,6.142286433108146e-44,0.9999999999999999
0.021065450806546766,6.142286433108146e-44,0.9999999999999999
0.021069801356323678,6.142286433108146e-44,0.9999999999999999
0.0210741537034695,6.142286433108146e-44,0.9999999999999999
0.02107850784909829,6.142286433108146e-44,0.9999999999999999
0.021082863794325044,6.142286433108146e-44,0.9999999999999999
0.021087221540265665,6.142286433108146e-44,0.9999999999999999
0.021091581088036992,6.142286433108146e-44,0.9999999999999999
0.021095942438756777,6.142286433108146e-44,0.9999999999999999
0.021100305593543704,6.142286433108146e-44,0.9999999999999999
0.021104670553517373,6.142286433108146e-44,0.9999999999999999
0.021109037319798327,6.142286433108146e-44,0.9999999999999999
0.021113405893508016,6.142286433108146e-44,0.9999999999999999
0.02111777627576884,6.142286433108146e-44,0.9999999999999999
0.021122148467704115,6.142286433108146e-44,0.9999999999999999
0.021126522470438083,6.142286433108146e-44,0.9999999999999999
0.021130898285095935,6.142286433108146e-44,0.9999999999999999
0.021135275912803776,6.142286433108146e-44,0.9999999999999999
0.021139655354688657,6.142286433108146e-44,0.9999999999999999
0.021144036611878556,6.142286433108146e-44,0.9999999999999999
0.021148419685502396,6.142286433108146e-44,0.9999999999999999
0.021152804576690023,6.142286433108146e-44,0.9999999999999999
0.02115719128657223,6.142286433108146e-44,0.9999999999999999
0.021161579816280744,6.142286433108146e-44,0.9999999999999999
0.021165970166948232,6.142286433108146e-44,0.9999999999999999
0.021170362339708298,6.142286433108146e-44,0.9999999999999999
0.0211747563356955,6.142286433108146e-44,0.9999999999999999
0.021179152156045315,6.142286433108146e-44,0.9999999999999999
0.02118354980189419,6.142286433108146e-44,0.9999999999999999
0.021187949274379492,6.142286433108146e-44,0.9999999999999999
0.021192350574639553,6.142286433108146e-44,0.9999999999999999
0.021196753703813635,6.142286433108146e-44,0.9999999999999999
0.021201158663041956,6.142286433108146e-44,0.9999999999999999
0.02120556545346568,6.142286433108146e-44,0.9999999999999999
0.021209974076226924,6.142286433108146e-44,0.9999999999999999
0.021214384532468746,6.142286433108146e-44,0.9999999999999999
0.02121879682333516,6.142286433108146e-44,0.9999999999999999
0.021223210949971132,6.142286433108146e-44,0.9999999999999999
0.02122762691352258,6.142286433108146e-44,0.9999999999999999
0.02123204471513638,6.142286433108146e-44,0.9999999999999999
0.021236464355960355,6.142286433108146e-44,0.9999999999999999
0.021240885837143297,6.142286433108146e-44,0.9999999999999999
0.021245309159834934,6.142286433108146e-44,0.9999999999999999
0.021249734325185975,6.142286433108146e-44,0.9999999999999999
0.021254161334348067,6.142286433108146e-44,0.9999999999999999
0.021258590188473838,6.142286433108146e-44,0.9999999999999999
0.02126302088871686,6.142286433108146e-44,0.9999999999999999
0.021267453436231674,6.142286433108146e-44,0.9999999999999999
0.02127188783217378,6.142286433108146e-44,0.9999999999999999
0.021276324077699655,6.142286433108146e-44,0.9999999999999999
0.021280762173966718,6.142286433108146e-44,0.9999999999999999
0.021285202122133376,6.142286433108146e-44,0.9999999999999999
0.021289643923358983,6.142286433108146e-44,0.9999999999999999
0.021294087578803887,6.142286433108146e-44,0.9999999999999999
0.02129853308962937,6.142286433108146e-44,0.9999999999999999
0.021302980456997724,6.142286433108146e-44,0.9999999999999999
0.021307429682072176,6.142286433108146e-44,0.9999999999999999
0.02131188076601695,6.142286433108146e-44,0.9999999999999999
0.02131633370999723,6.142286433108146e-44,0.9999999999999999
0.021320788515179174,6.142286433108146e-44,0.9999999999999999
0.021325245182729925,6.142286433108146e-44,0.9999999999999999
0.021329703713817587,6.142286433108146e-44,0.9999999999999999
0.021334164109611257,6.142286433108146e-44,0.9999999999999999
0.021338626371281,6.142286433108146e-44,0.9999999999999999
0.021343090499997868,6.142286433108146e-44,0.9999999999999999
0.021347556496933876,6.142286433108146e-44,0.9999999999999999
0.021352024363262046,6.142286433108146e-44,0.9999999999999999
0.02135649410015636,6.142286433108146e-44,0.9999999999999999
0.021360965708791795,6.142286433108146e-44,0.9999999999999999
0.021365439190344306,6.142286433108146e-44,0.9999999999999999
0.021369914545990843,6.142286433108146e-44,0.9999999999999999
0.021374391776909328,6.142286433108146e-44,0.9999999999999999
0.021378870884278683,6.142286433108146e-44,0.9999999999999999
0.021383351869278807,6.142286433108146e-44,0.9999999999999999
0.021387834733090604,6.142286433108146e-44,0.9999999999999999
0.02139231947689595,6.142286433108146e-44,0.9999999999999999
0.021396806101877733,6.142286433108146e-44,0.9999999999999999
0.021401294609219808,6.142286433108146e-44,0.9999999999999999
0.02140578500010705,6.142286433108146e-44,0.9999999999999999
0.02141027727572531,6.142286433108146e-44,0.9999999999999999
0.021414771437261445,6.142286433108146e-44,0.9999999999999999
0.021419267485903302,6.142286433108146e-44,0.9999999999999999
0.02142376542283973,6.142286433108146e-44,0.9999999999999999
0.02142826524926058,6.142286433108146e-44,0.9999999999999999
0.021432766966356688,6.142286433108146e-44,0.9999999999999999
0.021437270575319908,6.142286433108146e-44,0.9999999999999999
0.02144177607734309,6.142286433108146e-44,0.9999999999999999
0.021446283473620084,6.142286433108146e-44,0.9999999999999999
0.02145079276534575,6.142286433108146e-44,0.9999999999999999
0.021455303953715945,6.142286433108146e-44,0.9999999999999999
0.021459817039927536,6.142286433108146e-44,0.9999999999999999
0.021464332025178404,6.142286433108146e-44,0.9999999999999999
0.021468848910667426,6.142286433108146e-44,0.9999999999999999
0.021473367697594503,6.142286433108146e-44,0.9999999999999999
0.021477888387160526,6.142286433108146e-44,0.9999999999999999
0.021482410980567423,6.142286433108146e-44,0.9999999999999999
0.02148693547901811,6.142286433108146e-44,0.9999999999999999
0.02149146188371653,6.142286433108146e-44,0.9999999999999999
0.021495990195867645,6.142286433108146e-44,0.9999999999999999
0.02150052041667742,6.142286433108146e-44,0.9999999999999999
0.021505052547352844,6.142286433108146e-44,0.9999999999999999
0.021509586589101924,6.142286433108146e-44,0.9999999999999999
0.021514122543133687,6.142286433108146e-44,0.9999999999999999
0.021518660410658173,6.142286433108146e-44,0.9999999999999999
0.021523200192886453,6.142286433108146e-44,0.9999999999999999
0.02152774189103061,6.142286433108146e-44,0.9999999999999999
0.02153228550630376,6.142286433108146e-44,0.9999999999999999
0.02153683103992004,6.142286433108146e-44,0.9999999999999999
0.021541378493094607,6.142286433108146e-44,0.9999999999999999
0.02154592786704365,6.142286433108146e-44,0.9999999999999999
0.02155047916298439,6.142286433108146e-44,0.9999999999999999
0.021555032382135065,6.142286433108146e-44,0.9999999999999999
0.021559587525714952,6.142286433108146e-44,0.9999999999999999
0.02156414459494435,6.142286433108146e-44,0.9999999999999999
0.02156870359104461,6.142286433108146e-44,0.9999999999999999
0.021573264515238087,6.142286433108146e-44,0.9999999999999999
0.021577827368748193,6.142286433108146e-44,0.9999999999999999
0.021582392152799362,6.142286433108146e-44,0.9999999999999999
0.02158695886861708,6.142286433108146e-44,0.9999999999999999
0.021591527517427846,6.142286433108146e-44,0.9999999999999999
0.021596098100459225,6.142286433108146e-44,0.9999999999999999
0.021600670618939798,6.142286433108146e-44,0.9999999999999999
0.021605245074099205,6.142286433108146e-44,0.9999999999999999
0.021609821467168115,6.142286433108146e-44,0.9999999999999999
0.021614399799378247,6.142286433108146e-44,0.9999999999999999
0.02161898007196236,6.142286433108146e-44,0.9999999999999999
0.02162356228615426,6.142286433108146e-44,0.9999999999999999
0.021628146443188803,6.142286433108146e-44,0.9999999999999999
0.02163273254430188,6.142286433108146e-44,0.9999999999999999
0.02163732059073045,6.142286433108146e-44,0.9999999999999999
0.021641910583712502,6.142286433108146e-44,0.9999999999999999
0.021646502524487094,6.142286433108146e-44,0.9999999999999999
0.021651096414294312,6.142286433108146e-44,0.9999999999999999
0.021655692254375327,6.142286433108146e-44,0.9999999999999999
0.02166029004597233,6.142286433108146e-44,0.9999999999999999
0.021664889790328594,6.142286433108146e-44,0.9999999999999999
0.02166949148868843,6.142286433108146e-44,0.9999999999999999
0.02167409514229722,6.142286433108146e-44,0.9999999999999999
0.021678700752401397,6.142286433108146e-44,0.9999999999999999
0.021683308320248455,6.142286433108146e-44,0.9999999999999999
0.021687917847086947,6.142286433108146e-44,0.9999999999999999
0.021692529334166495,6.142286433108146e-44,0.9999999999999999
0.02169714278273777,6.142286433108146e-44,0.9999999999999999
0.02170175819405253,6.142286433108146e-44,0.9999999999999999
0.02170637556936357,6.142286433108146e-44,0.9999999999999999
0.02171099490992478,6.142286433108146e-44,0.9999999999999999
0.02171561621699109,6.142286433108146e-44,0.9999999999999999
0.021720239491818522,6.142286433108146e-44,0.9999999999999999
0.021724864735664155,6.142286433108146e-44,0.9999999999999999
0.02172949194978614,6.142286433108146e-44,0.9999999999999999
0.021734121135443707,6.142286433108146e-44,0.9999999999999999
0.021738752293897146,6.142286433108146e-44,0.9999999999999999
0.02174338542640784,6.142286433108146e-44,0.9999999999999999
0.02174802053423823,6.142286433108146e-44,0.9999999999999999
0.02175265761865185,6.142286433108146e-44,0.9999999999999999
0.021757296680913293,6.142286433108146e-44,0.9999999999999999
0.02176193772228825,6.142286433108146e-44,0.9999999999999999
0.02176658074404347,6.142286433108146e-44,0.9999999999999999
0.021771225747446814,6.142286433108146e-44,0.9999999999999999
0.021775872733767195,6.142286433108146e-44,0.9999999999999999
0.02178052170427463,6.142286433108146e-44,0.9999999999999999
0.021785172660240208,6.142286433108146e-44,0.9999999999999999
0.021789825602936113,6.142286433108146e-44,0.9999999999999999
0.02179448053363561,6.142286433108146e-44,0.9999999999999999
0.021799137453613057,6.142286433108146e-44,0.9999999999999999
0.021803796364143896,6.142286433108146e-44,0.9999999999999999
0.02180845726650467,6.142286433108146e-44,0.9999999999999999
0.021813120161972996,6.142286433108146e-44,0.9999999999999999
0.021817785051827604,6.142286433108146e-44,0.9999999999999999
0.021822451937348306,6.142286433108146e-44,0.9999999999999999
0.021827120819816005,6.142286433108146e-44,0.9999999999999999
0.021831791700512714,6.142286433108146e-44,0.9999999999999999
0.021836464580721533,6.142286433108146e-44,0.9999999999999999
0.02184113946172667,6.142286433108146e-44,0.9999999999999999
0.02184581634481342,6.142286433108146e-44,0.9999999999999999
0.021850495231268197,6.142286433108146e-44,0.9999999999999999
0.021855176122378493,6.142286433108146e-44,0.9999999999999999
0.02185985901943293,6.142286433108146e-44,0.9999999999999999
0.021864543923721214,6.142286433108146e-44,0.9999999999999999
0.02186923083653417,6.142286433108146e-44,0.9999999999999999
0.021873919759163724,6.142286433108146e-44,0.9999999999999999
0.021878610692902912,6.142286433108146e-44,0.9999999999999999
0.02188330363904587,6.142286433108146e-44,0.9999999999999999
0.02188799859888787,6.142286433108146e-44,0.9999999999999999
0.021892695573725262,6.142286433108146e-44,0.9999999999999999
0.021897394564855538,6.142286433108146e-44,0.9999999999999999
0.021902095573577283,6.142286433108146e-44,0.9999999999999999
0.021906798601190217,6.142286433108146e-44,0.9999999999999999
0.021911503648995155,6.142286433108146e-44,0.9999999999999999
0.02191621071829405,6.142286433108146e-44,0.9999999999999999
0.02192091981038996,6.142286433108146e-44,0.9999999999999999
0.021925630926587076,6.142286433108146e-44,0.9999999999999999
0.021930344068190694,6.142286433108146e-44,0.9999999999999999
0.02193505923650724,6.142286433108146e-44,0.9999999999999999
0.021939776432844272,6.142286433108146e-44,0.9999999999999999
0.02194449565851046,6.142286433108146e-44,0.9999999999999999
0.021949216914815613,6.142286433108146e-44,0.9999999999999999
0.021953940203070652,6.142286433108146e-44,0.9999999999999999
0.021958665524587646,6.142286433108146e-44,0.9999999999999999
0.02196339288067977,6.142286433108146e-44,0.9999999999999999
0.021968122272661355,6.142286433108146e-44,0.9999999999999999
0.021972853701847848,6.142286433108146e-44,0.9999999999999999
0.021977587169555834,6.142286433108146e-44,0.9999999999999999
0.02198232267710303,6.142286433108146e-44,0.9999999999999999
0.0219870602258083,6.142286433108146e-44,0.9999999999999999
0.021991799816991623,6.142286433108146e-44,0.9999999999999999
0.021996541451974144,6.142286433108146e-44,0.9999999999999999
0.02200128513207813,6.142286433108146e-44,0.9999999999999999
0.02200603085862699,6.142286433108146e-44,0.9999999999999999
0.022010778632945278,6.142286433108146e-44,0.9999999999999999
0.022015528456358697,6.142286433108146e-44,0.9999999999999999
0.02202028033019408,6.142286433108146e-44,0.9999999999999999
0.022025034255779424,6.142286433108146e-44,0.9999999999999999
0.022029790234443854,6.142286433108146e-44,0.9999999999999999
0.022034548267517665,6.142286433108146e-44,0.9999999999999999
0.02203930835633228,6.142286433108146e-44,0.9999999999999999
0.02204407050222028,6.142286433108146e-44,0.9999999999999999
0.022048834706515412,6.142286433108146e-44,0.9999999999999999
0.022053600970552555,6.142286433108146e-44,0.9999999999999999
0.022058369295667752,6.142286433108146e-44,0.9999999999999999
0.022063139683198205,6.142286433108146e-44,0.9999999999999999
0.02206791213448227,6.142286433108146e-44,0.9999999999999999
0.02207268665085946,6.142286433108146e-44,0.9999999999999999
0.02207746323367045,6.142286433108146e-44,0.9999999999999999
