tau0,tau
8.0,61.900000000000006
8.0,54.7
8.0,55.5
8.0,57.2
8.0,84.4
8.0,57.2
8.0,51.6
8.0,80.10000000000001
8.0,76.10000000000001
8.0,58.1
3.5992438563327034,26.1
3.5992438563327034,22.3
3.5992438563327034,21.900000000000002
3.5992438563327034,28.1
3.5992438563327034,22.1
3.5992438563327034,19.400000000000002
3.5992438563327034,25.5
3.5992438563327034,23.200000000000003
3.5992438563327034,19.3
3.5992438563327034,30.400000000000002
2.1875,15.4
2.1875,13.700000000000001
2.1875,14.9
2.1875,14.700000000000001
2.1875,14.5
2.1875,14.3
2.1875,14.4
2.1875,15.3
2.1875,13.0
2.1875,14.9
1.532421177870315,11.3
1.532421177870315,10.200000000000001
1.532421177870315,14.3
1.532421177870315,10.100000000000001
1.532421177870315,11.700000000000001
1.532421177870315,9.600000000000001
1.532421177870315,9.700000000000001
1.532421177870315,11.3
1.532421177870315,10.3
1.532421177870315,10.0
1.1648,10.8
1.1648,8.3
1.1648,6.800000000000001
1.1648,8.3
1.1648,10.9
1.1648,10.200000000000001
1.1648,7.300000000000001
1.1648,8.6
1.1648,10.600000000000001
1.1648,9.700000000000001
0.9330652111462222,7.0
0.9330652111462222,10.3
0.9330652111462222,9.200000000000001
0.9330652111462222,6.300000000000001
0.9330652111462222,8.8
0.9330652111462222,5.7
0.9330652111462222,9.5
0.9330652111462222,7.0
0.9330652111462222,7.800000000000001
0.9330652111462222,5.9
0.7750865051903115,6.2
0.7750865051903115,6.4
0.7750865051903115,5.7
0.7750865051903115,7.2
0.7750865051903115,5.0
0.7750865051903115,5.5
0.7750865051903115,5.2
0.7750865051903115,5.1000000000000005
0.7750865051903115,6.2
0.7750865051903115,5.0
0.6611570247933884,4.4
0.6611570247933884,6.5
0.6611570247933884,4.6000000000000005
0.6611570247933884,5.300000000000001
0.6611570247933884,5.800000000000001
0.6611570247933884,5.2
0.6611570247933884,4.7
0.6611570247933884,5.1000000000000005
0.6611570247933884,5.2
0.6611570247933884,5.2
0.5754461871281774,5.7
0.5754461871281774,4.6000000000000005
0.5754461871281774,4.2
0.5754461871281774,5.2
0.5754461871281774,4.2
0.5754461871281774,4.9
0.5754461871281774,4.800000000000001
0.5754461871281774,5.2
0.5754461871281774,4.9
0.5754461871281774,5.300000000000001
0.5088088642659279,4.1000000000000005
0.5088088642659279,3.9000000000000004
0.5088088642659279,3.7
0.5088088642659279,4.4
0.5088088642659279,3.7
0.5088088642659279,3.2
0.5088088642659279,3.8000000000000003
0.5088088642659279,3.8000000000000003
0.5088088642659279,4.3
0.5088088642659279,4.1000000000000005
0.4556213017751479,5.300000000000001
0.4556213017751479,4.9
0.4556213017751479,3.4000000000000004
0.4556213017751479,4.1000000000000005
0.4556213017751479,3.5
0.4556213017751479,4.2
0.4556213017751479,3.1
0.4556213017751479,3.1
0.4556213017751479,3.6
0.4556213017751479,3.6
0.41224841412796615,3.1
0.41224841412796615,4.4
0.41224841412796615,3.3000000000000003
0.41224841412796615,3.5
0.41224841412796615,3.0
0.41224841412796615,3.4000000000000004
0.41224841412796615,2.8000000000000003
0.41224841412796615,3.0
0.41224841412796615,3.1
0.41224841412796615,3.1
0.37624294544477294,4.6000000000000005
0.37624294544477294,4.0
0.37624294544477294,3.6
0.37624294544477294,3.4000000000000004
0.37624294544477294,2.8000000000000003
0.37624294544477294,4.4
0.37624294544477294,2.7
0.37624294544477294,4.2
0.37624294544477294,2.4000000000000004
0.37624294544477294,4.5
0.3459005885437911,2.7
0.3459005885437911,2.6
0.3459005885437911,2.4000000000000004
0.3459005885437911,2.3000000000000003
0.3459005885437911,3.2
0.3459005885437911,3.0
0.3459005885437911,2.7
0.3459005885437911,2.4000000000000004
0.3459005885437911,2.9000000000000004
0.3459005885437911,2.8000000000000003
0.32,2.4000000000000004
0.32,2.3000000000000003
0.32,2.4000000000000004
0.32,2.9000000000000004
0.32,2.9000000000000004
0.32,2.7
0.32,2.4000000000000004
0.32,2.3000000000000003
0.32,3.1
0.32,2.3000000000000003
