time,c_avg,energy
0.0,0.5000140065415136,323.02247036181916
0.05,0.5000134015678339,322.7411917698998
0.1,0.5000143689454387,322.74075036444873
0.15,0.5000147184458448,322.74061145457557
0.2,0.5000148108764445,322.740491285344
0.25,0.5000147688565185,322.7403613559412
0.3,0.5000146457477385,322.74021165696263
0.35,0.500014467551138,322.74003499747266
0.4,0.5000142472263812,322.73982418824716
0.45,0.5000139908733604,322.7395711113414
0.5,0.5000137007525612,322.7392661790837
0.55,0.5000133768590883,322.73889785973154
0.6,0.5000130177681593,322.7384521689706
0.65,0.5000126210922289,322.73791207945055
0.7,0.5000121837237465,322.7372568134948
0.75,0.5000117019567022,322.73646098498153
0.8,0.5000111715382362,322.7354935524017
0.85,0.5000105876790335,322.73431653826606
0.9,0.5000099450388221,322.73288346086485
0.95,0.5000092376964124,322.7311374127939
1.0,0.5000084591099349,322.7290087063681
1.05,0.5000076020709311,322.7264119885632
1.1,0.5000066586550178,322.7232427069287
1.15,0.5000056201716058,322.7193727822987
1.2,0.5000044771153953,322.714645313397
1.25,0.5000032191230338,322.70886810173323
1.3,0.5000018349393681,322.7018057417706
1.35,0.5000003123991961,322.6931699704449
1.4,0.499998638432364,322.6826079112038
1.45,0.4999967991025057,322.6696877806988
1.5,0.49999477969272166,322.65388155169177
1.55,0.49999256485501575,322.6345439853373
1.6,0.49999013791950847,322.61088719491164
1.65,0.49998747842779645,322.58194935177056
1.7,0.4999845643599905,322.54655759916295
1.75,0.49998137282939026,322.5032839941398
1.8,0.4999778791757507,322.4503925143622
1.85,0.49997405799631484,322.38577622761693
1.9,0.4999698849844923,322.3068846128103
1.95,0.49996534032503714,322.2106367553663
2.0,0.4999604095456929,322.0933241065445
2.05,0.49995508893477175,321.95049534850557
2.1,0.4999493905964011,321.7768283453158
2.15,0.49994332400201774,321.5659755688048
2.2,0.49993690646613875,321.3103877479068
2.25,0.49993020061825805,321.0011624785502
2.3,0.4999233184755689,320.6279165558856
2.35,0.4999164037024393,320.1786642519741
2.4,0.49990951654420007,319.639627539884
2.45,0.49990279875764865,318.99523907310595
2.5,0.49989656892546297,318.2283340252404
2.55,0.49989108070529137,317.32032055176666
2.6,0.4998863512491343,316.25129131573016
2.65,0.49988243805975496,315.0004885658665
2.7,0.49987958644449076,313.54756532625976
2.75,0.4998777890431489,311.8733340047255
2.8,0.49987692592060795,309.96123928998435
2.85,0.49987654787059577,307.7994674199988
2.9,0.4998761682964717,305.3832808344128
2.95,0.499875676226114,302.7169502941188
3.0,0.49987475875928833,299.81565388658396
3.05,0.4998725783339325,296.7070419602482
3.1,0.4998688300864373,293.43093966347726
3.15,0.4998639620575328,290.0379538214089
3.2,0.49985820563520644,286.58602714640455
3.25,0.49985173374989333,283.1370528087995
3.3,0.49984480684300364,279.7527145645783
3.35,0.49983852661657663,276.489606571094
3.4,0.4998336653924209,273.3936594520703
3.45,0.49983102739177604,270.49910646617246
3.5,0.49983136430981945,267.82829716099474
3.55,0.4998351492474964,265.39191311387316
3.6,0.4998423080849276,263.1889027233321
3.65,0.4998526152153118,261.2101610464369
3.7,0.49986615757653496,259.4397760601229
3.75,0.49988295471957495,257.85849443549546
3.8,0.4999025098146615,256.44411052956804
3.85,0.4999242103006294,255.17332405050323
3.9,0.4999474972815155,254.02330749348408
3.95,0.49997205519072624,252.97302992523848
4.0,0.4999975803224693,252.0043243853241
4.05,0.5000237673333362,251.1019433921232
4.1,0.5000502571373411,250.25405241270417
4.15,0.500076713832627,249.45202123423812
4.2,0.5001027358977951,248.69022254588114
4.25,0.5001278590391782,247.96543702163254
4.3,0.50015162818981,247.27654799292608
4.35,0.5001736431952051,246.62406827744346
4.4,0.5001935011013703,246.00913671699266
4.45,0.5002109583717176,245.43246643114037
4.5,0.5002257974338314,244.89505356459435
4.55,0.5002378687009459,244.3965921239278
4.6,0.5002472324853117,243.93473573601628
4.65,0.5002540454400195,243.50634077342562
4.7,0.5002584880877862,243.1079414676687
4.75,0.5002607010788953,242.73524142619485
4.8,0.5002610290595226,242.38379687552904
4.85,0.5002597448542109,242.0495170483531
4.9,0.5002570846460833,241.7288602262939
4.95,0.5002533178673063,241.41893065669643
5.0,0.5002486661364827,241.1174892881224
5.05,0.500243282593184,240.82282560156239
5.1,0.5002373055963726,240.53365137562363
5.15,0.5002308547659844,240.2490196813617
5.2,0.5002240096436366,239.96822205662465
5.25,0.5002168227011701,239.69072977884412
5.3,0.5002093565150793,239.4161627937726
5.35,0.5002016668141298,239.14424040198256
5.4,0.5001938123791986,238.8747634855062
5.45,0.5001858513189256,238.60759039605912
5.5,0.5001778446475715,238.34262057406013
5.55,0.5001698550479963,238.07979223016042
5.6,0.5001619586888238,237.81911269549792
5.65,0.5001542164791672,237.56062529722254
5.7,0.5001466661428329,237.30440022563965
5.75,0.5001393312642286,237.05052863821274
5.8,0.500132249549956,236.79913573657362
5.85,0.5001254752082155,236.55035651631226
5.9,0.5001190388483815,236.30430271880297
5.95,0.5001129645550917,236.06109764766524
6.0,0.5001072632452891,235.82085446448113
6.05,0.5001019797524753,235.58368568767847
6.1,0.5000971726896748,235.34974596570558
6.15,0.5000928616847741,235.11917638182675
6.2,0.5000890106536562,234.89209529804322
6.25,0.5000855768848723,234.668563597298
6.3,0.5000825495715614,234.44857042782667
6.35,0.5000799259179713,234.23206397201903
6.4,0.5000777093635067,234.0189780765252
6.45,0.500075900269007,233.80922582674646
6.5,0.500074471234083,233.60271503487758
6.55,0.5000733908483453,233.39934577264074
6.6,0.5000726225186779,233.19899656713858
