tau0,tau
8.0,60.800000000000004
8.0,53.800000000000004
8.0,54.550000000000004
8.0,56.300000000000004
8.0,82.65
8.0,56.25
8.0,50.800000000000004
8.0,78.60000000000001
8.0,74.65
8.0,57.150000000000006
3.5992438563327034,26.0
3.5992438563327034,22.200000000000003
3.5992438563327034,21.85
3.5992438563327034,27.950000000000003
3.5992438563327034,22.05
3.5992438563327034,19.35
3.5992438563327034,25.450000000000003
3.5992438563327034,23.1
3.5992438563327034,19.25
3.5992438563327034,30.3
2.1875,15.5
2.1875,13.700000000000001
2.1875,14.9
2.1875,14.75
2.1875,14.5
2.1875,14.4
2.1875,14.4
2.1875,15.350000000000001
2.1875,13.05
2.1875,14.9
1.532421177870315,11.350000000000001
1.532421177870315,10.3
1.532421177870315,14.4
1.532421177870315,10.15
1.532421177870315,11.8
1.532421177870315,9.600000000000001
1.532421177870315,9.75
1.532421177870315,11.350000000000001
1.532421177870315,10.4
1.532421177870315,10.05
1.1648,10.9
1.1648,8.4
1.1648,6.9
1.1648,8.35
1.1648,11.0
1.1648,10.3
1.1648,7.3500000000000005
1.1648,8.700000000000001
1.1648,10.75
1.1648,9.850000000000001
0.9330652111462222,7.15
0.9330652111462222,10.450000000000001
0.9330652111462222,9.4
0.9330652111462222,6.4
0.9330652111462222,8.9
0.9330652111462222,5.75
0.9330652111462222,9.65
0.9330652111462222,7.15
0.9330652111462222,7.9
0.9330652111462222,6.0
0.7750865051903115,6.3500000000000005
0.7750865051903115,6.5
0.7750865051903115,5.800000000000001
0.7750865051903115,7.300000000000001
0.7750865051903115,5.050000000000001
0.7750865051903115,5.6000000000000005
0.7750865051903115,5.300000000000001
0.7750865051903115,5.25
0.7750865051903115,6.300000000000001
0.7750865051903115,5.1000000000000005
0.6611570247933884,4.55
0.6611570247933884,6.7
0.6611570247933884,4.75
0.6611570247933884,5.4
0.6611570247933884,5.95
0.6611570247933884,5.3500000000000005
0.6611570247933884,4.800000000000001
0.6611570247933884,5.2
0.6611570247933884,5.3500000000000005
0.6611570247933884,5.300000000000001
0.5754461871281774,5.9
0.5754461871281774,4.7
0.5754461871281774,4.3
0.5754461871281774,5.3500000000000005
0.5754461871281774,4.3
0.5754461871281774,5.050000000000001
0.5754461871281774,4.9
0.5754461871281774,5.4
0.5754461871281774,5.0
0.5754461871281774,5.5
0.5088088642659279,4.3
0.5088088642659279,4.0
0.5088088642659279,3.75
0.5088088642659279,4.5
0.5088088642659279,3.85
0.5088088642659279,3.3000000000000003
0.5088088642659279,3.95
0.5088088642659279,3.85
0.5088088642659279,4.45
0.5088088642659279,4.2
0.4556213017751479,5.5
0.4556213017751479,5.1000000000000005
0.4556213017751479,3.5
0.4556213017751479,4.3
0.4556213017751479,3.6
0.4556213017751479,4.3500000000000005
0.4556213017751479,3.2
0.4556213017751479,3.1500000000000004
0.4556213017751479,3.75
0.4556213017751479,3.75
0.41224841412796615,3.25
0.41224841412796615,4.55
0.41224841412796615,3.4000000000000004
0.41224841412796615,3.7
0.41224841412796615,3.1500000000000004
0.41224841412796615,3.5
0.41224841412796615,2.95
0.41224841412796615,3.1
0.41224841412796615,3.2
0.41224841412796615,3.2
0.37624294544477294,4.800000000000001
0.37624294544477294,4.15
0.37624294544477294,3.75
0.37624294544477294,3.6
0.37624294544477294,2.9000000000000004
0.37624294544477294,4.6000000000000005
0.37624294544477294,2.75
0.37624294544477294,4.4
0.37624294544477294,2.5500000000000003
0.37624294544477294,4.75
0.3459005885437911,2.85
0.3459005885437911,2.75
0.3459005885437911,2.5
0.3459005885437911,2.45
0.3459005885437911,3.4000000000000004
0.3459005885437911,3.2
0.3459005885437911,2.85
0.3459005885437911,2.5
0.3459005885437911,3.1
0.3459005885437911,2.95
0.32,2.5
0.32,2.35
0.32,2.5
0.32,3.0500000000000003
0.32,3.0500000000000003
0.32,2.9000000000000004
0.32,2.5500000000000003
0.32,2.4000000000000004
0.32,3.3000000000000003
0.32,2.4000000000000004
