phi,chi_c_over_chi
0.17717782282282282,0.5831433676903489
0.17817882182182182,0.5857245171040372
0.17917982082082082,0.5882976505257576
0.18018081981981982,0.5908627679555098
0.1811818188188188,0.593419869393294
0.1821828178178178,0.5959689548391104
0.1831838168168168,0.5985100242929589
0.1841848158158158,0.6010430777548393
0.1851858148148148,0.6035681152247517
0.1861868138138138,0.6060851367026961
0.18718781281281283,0.6085941421886727
0.18818881181181182,0.6110951316826811
0.18918981081081082,0.6135881051847217
0.19019080980980982,0.6160730626947942
0.19119180880880882,0.6185500042128989
0.19219280780780781,0.6210189297390355
0.1931938068068068,0.623479839273204
0.1941948058058058,0.6259327328154047
0.1951958048048048,0.6283776103656374
0.1961968038038038,0.6308144719239022
0.1971978028028028,0.6332433174901988
0.1981988018018018,0.6356641470645276
0.1991998008008008,0.6380769606468883
0.2002007997997998,0.6404817582372812
0.2012017987987988,0.6428785398357059
0.2022027977977978,0.6452673054421627
0.2032037967967968,0.6476480550566516
0.20420479579579578,0.6500207886791726
0.20520579479479478,0.6523855063097254
0.20620679379379378,0.6547422079483103
0.2072077927927928,0.6570908935949274
0.2082087917917918,0.6594315632495764
0.2092097907907908,0.6617642169122574
0.2102107897897898,0.6640888545829705
0.2112117887887888,0.6664054762617154
0.2122127877877878,0.6687140819484925
0.2132137867867868,0.6710146716433016
0.2142147857857858,0.6733072453461427
0.21521578478478479,0.6755918030570159
0.21621678378378378,0.6778683447759211
0.21721778278278278,0.6801368705028584
0.21821878178178178,0.6823973802378275
0.21921978078078078,0.6846498739808288
0.22022077977977977,0.686894351731862
0.22122177877877877,0.6891308134909273
0.22222277777777777,0.6913592592580247
0.22322377677677677,0.6935796890331541
0.22422477577577576,0.6957921028163153
0.22522577477477476,0.6979965006075087
0.2262267737737738,0.7001928824067342
0.22722777277277278,0.7023812482139916
0.22822877177177178,0.7045615980292812
0.22922977077077078,0.7067339318526026
0.23023076976976978,0.7088982496839561
0.23123176876876878,0.7110545515233416
0.23223276776776777,0.7132028373707593
0.23323376676676677,0.7153431072262089
0.23423476576576577,0.7174753610896905
0.23523576476476477,0.7195995989612041
0.23623676376376376,0.7217158208407498
0.23723776276276276,0.7238240267283275
0.23823876176176176,0.7259242166239371
0.23923976076076076,0.7280163905275788
0.24024075975975975,0.7301005484392527
0.24124175875875875,0.7321766903589584
0.24224275775775775,0.7342448162866962
0.24324375675675675,0.736304926222466
0.24424475575575574,0.7383570201662679
0.24524575475475474,0.7404010981181017
0.24624675375375377,0.7424371600779677
0.24724775275275276,0.7444652060458656
0.24824875175175176,0.7464852360217955
0.24924975075075076,0.7484972500057575
0.25025074974974976,0.7505012479977515
0.2512517487487487,0.7524972299977776
0.25225274774774775,0.7544851960058356
0.2532537467467467,0.7564651460219256
0.25425474574574575,0.7584370800460477
0.2552557447447448,0.7604009980782019
0.25625674374374374,0.762356900118388
0.25725774274274277,0.7643047861666062
0.25825874174174174,0.7662446562228563
0.25925974074074076,0.7681765102871385
0.26026073973973973,0.7701003483594527
0.26126173873873876,0.7720161704397991
0.26226273773773773,0.7739239765281772
0.26326373673673675,0.7758237666245876
0.2642647357357357,0.7777155407290299
0.26526573473473475,0.7795992988415044
0.2662667337337337,0.7814750409620107
0.26726773273273274,0.7833427670905492
0.2682687317317317,0.7852024772271196
0.26926973073073074,0.787054171371722
0.2702707297297297,0.7888978495243564
0.27127172872872873,0.7907335116850229
0.2722727277277277,0.7925611578537215
0.27327372672672673,0.794380788030452
0.2742747257257257,0.7961924022152146
0.2752757247247247,0.7979960004080092
0.27627672372372375,0.7997915826088358
0.2772777227227227,0.8015791488176943
0.27827872172172174,0.8033586990345852
0.2792797207207207,0.8051302332595078
0.28028071971971974,0.8068937514924626
0.2812817187187187,0.8086492537334493
0.28228271771771773,0.8103967399824682
0.2832837167167167,0.8121362102395188
0.28428471571571573,0.8138676645046016
0.2852857147147147,0.8155911027777164
0.2862867137137137,0.8173065250588634
0.2872877127127127,0.8190139313480423
0.2882887117117117,0.8207133216452532
0.2892897107107107,0.822404695950496
0.2902907097097097,0.824088054263771
0.2912917087087087,0.825763396585078
0.2922927077077077,0.827430722914417
0.2932937067067067,0.829090033251788
0.2942947057057057,0.8307413275971911
0.29529570470470473,0.8323846059506264
0.2962967037037037,0.8340198683120933
0.2972977027027027,0.8356471146815925
0.2982987017017017,0.8372663450591236
0.2992997007007007,0.8388775594446869
0.3003006996996997,0.8404807578382819
0.3013016986986987,0.8420759402399092
0.3023026976976977,0.8436631066495683
0.3033036966966967,0.8452422570672598
0.3043046956956957,0.846813391492983
0.3053056946946947,0.8483765099267383
0.3063066936936937,0.8499316123685257
0.3073076926926927,0.8514786988183449
0.30830869169169167,0.8530177692761964
0.3093096906906907,0.8545488237420799
0.31031068968968967,0.8560718622159951
0.3113116886886887,0.8575868846979426
0.31231268768768766,0.8590938911879222
0.3133136866866867,0.8605928816859336
0.3143146856856857,0.8620838561919771
0.3153156846846847,0.8635668147060527
0.3163166836836837,0.8650417572281605
0.3173176826826827,0.8665086837583
0.3183186816816817,0.8679675942964715
0.3193196806806807,0.8694184888426751
0.3203206796796797,0.8708613673969109
0.32132167867867867,0.8722962299591785
0.3223226776776777,0.8737230765294783
0.32332367667667666,0.8751419071078101
0.3243246756756757,0.8765527216941739
0.32532567467467466,0.8779555202885696
0.3263266736736737,0.8793503028909975
0.32732767267267265,0.8807370695014574
0.3283286716716717,0.8821158201199493
0.32932967067067065,0.883486554746473
0.3303306696696697,0.884849273381029
0.33133166866866864,0.8862039760236168
0.33233266766766767,0.887550662674237
0.33333366666666664,0.8888893333328888
0.33433466566566566,0.8902199879995729
0.3353356646646647,0.891542626674289
0.33633666366366366,0.892857249357037
0.3373376626626627,0.894163856047817
0.33833866166166165,0.8954624467466291
0.3393396606606607,0.8967530214534732
0.34034065965965965,0.8980355801683495
0.3413416586586587,0.8993101228912578
0.34234265765765765,0.9005766496221979
0.34334365665665667,0.9018351603611701
0.34434465565565564,0.9030856551081744
0.34534565465465467,0.9043281338632106
0.34634665365365364,0.9055625966262789
0.34734765265265266,0.9067890433973792
0.34834865165165163,0.9080074741765115
0.34934965065065066,0.909217888963676
0.3503506496496496,0.9104202877588723
0.35135164864864865,0.9116146705621008
0.3523526476476476,0.9128010373733613
0.35335364664664665,0.9139793881926538
0.35435464564564567,0.9151497230199782
0.35535564464464464,0.9163120418553348
0.35635664364364367,0.9174663446987233
0.35735764264264264,0.9186126315501438
0.35835864164164166,0.9197509024095964
0.35935964064064063,0.9208811572770811
0.36036063963963966,0.9220033961525976
0.3613616386386386,0.9231176190361463
0.36236263763763765,0.9242238259277271
0.3633636366366366,0.9253220168273396
0.36436463563563565,0.9264121917349846
0.3653656346346346,0.9274943506506612
0.36636663363363364,0.92856849357437
0.3673676326326326,0.9296346205061109
0.36836863163163164,0.9306927314458836
0.3693696306306306,0.9317428263936883
0.37037062962962963,0.9327849053495254
0.3713716286286286,0.9338189683133943
0.37237262762762763,0.9348450152852953
0.37337362662662665,0.9358630462652283
0.3743746256256256,0.9368730612531931
0.37537562462462465,0.9378750602491902
0.3763766236236236,0.9388690432532192
0.37737762262262264,0.9398550102652802
0.3783786216216216,0.9408329612853732
0.37937962062062064,0.9418028963134984
0.3803806196196196,0.9427648153496554
0.38138161861861863,0.9437187183938446
0.3823826176176176,0.9446646054460658
0.38338361661661663,0.9456024765063189
0.3843846156156156,0.9465323315746041
0.3853856146146146,0.9474541706509214
0.3863866136136136,0.9483679937352706
0.3873876126126126,0.9492738008276519
0.3883886116116116,0.9501715919280652
0.3893896106106106,0.9510613670365107
0.3903906096096096,0.9519431261529879
0.3913916086086086,0.9528168692774974
0.39239260760760764,0.9536825964100387
0.3933936066066066,0.9545403075506121
0.39439460560560563,0.9553900026992177
0.3953956046046046,0.9562316818558552
0.3963966036036036,0.9570653450205246
0.3973976026026026,0.957890992193226
0.3983986016016016,0.9587086233739597
0.3993996006006006,0.9595182385627252
0.4004005995995996,0.9603198377595228
0.4014015985985986,0.9611134209643525
0.4024025975975976,0.9618989881772143
0.4034035965965966,0.9626765393981078
0.4044045955955956,0.9634460746270335
0.4054055945945946,0.9642075938639914
0.4064065935935936,0.9649610971089809
0.40740759259259257,0.9657065843620026
0.4084085915915916,0.9664440556230565
0.40940959059059057,0.9671735108921423
0.4104105895895896,0.9678949501692603
0.41141158858858856,0.9686083734544101
0.4124125875875876,0.9693137807475918
0.4134135865865866,0.9700111720488058
0.4144145855855856,0.9707005473580518
0.4154155845845846,0.9713819066753298
0.4164165835835836,0.9720552500006396
0.4174175825825826,0.9727205773339818
0.4184185815815816,0.9733778886753558
0.4194195805805806,0.974027184024762
0.42042057957957957,0.9746684633821998
0.4214215785785786,0.9753017267476699
0.42242257757757756,0.9759269741211721
0.4234235765765766,0.9765442055027063
0.42442457557557556,0.9771534208922724
0.4254255745745746,0.9777546202898706
0.42642657357357355,0.9783478036955008
0.4274275725725726,0.9789329711091631
0.42842857157157155,0.9795101225308573
0.4294295705705706,0.9800792579605836
0.43043056956956954,0.9806403773983419
0.43143156856856857,0.9811934808441324
0.4324325675675676,0.9817385682979548
0.43343356656656656,0.9822756397598092
0.4344345655655656,0.9828046952296956
0.43543556456456456,0.9833257347076139
0.4364365635635636,0.9838387581935644
0.43743756256256255,0.9843437656875469
0.4384385615615616,0.9848407571895614
0.43943956056056055,0.985329732699608
0.4404405595595596,0.9858106922176866
0.44144155855855854,0.9862836357437972
0.44244255755755757,0.9867485632779396
0.44344355655655654,0.9872054748201142
0.44444455555555556,0.9876543703703209
0.44544555455455453,0.9880952499285596
0.44644655355355356,0.9885281134948303
0.44744755255255253,0.9889529610691332
0.44844855155155156,0.989369792651468
0.4494495505505505,0.9897786082418346
0.45045054954954955,0.9901794078402335
0.4514515485485486,0.9905721914466641
0.45245254754754755,0.990956959061127
0.45345354654654657,0.9913337106836219
0.45445454554554554,0.9917024463141489
0.45545554454454457,0.9920631659527079
0.45645654354354354,0.9924158695992987
0.45745754254254256,0.9927605572539215
0.45845854154154153,0.9930972289165767
0.45945954054054056,0.9934258845872637
0.4604605395395395,0.9937465242659826
0.46146153853853855,0.9940591479527338
0.4624625375375375,0.9943637556475169
0.46346353653653655,0.994660347350332
0.4644645355355355,0.9949489230611792
0.46546553453453454,0.9952294827800583
0.4664665335335335,0.9955020265069695
0.46746753253253254,0.9957665542419126
0.4684685315315315,0.996023065984888
0.46946953053053053,0.9962715617358952
0.4704705295295295,0.9965120414949346
0.4714715285285285,0.9967445052620059
0.47247252752752755,0.9969689530371091
0.4734735265265265,0.9971853848202444
0.47447452552552555,0.9973938006114118
0.4754755245245245,0.9975942004106111
0.47647652352352354,0.9977865842178425
0.4774775225225225,0.9979709520331062
0.47847852152152154,0.9981473038564017
0.4794795205205205,0.998315639687729
0.48048051951951953,0.9984759595270888
0.4814815185185185,0.99862826337448
0.48248251751751753,0.9987725512299037
0.4834835165165165,0.9989088230933592
0.4844845155155155,0.999037078964847
0.4854855145145145,0.9991573188443666
0.4864865135135135,0.9992695427319183
0.4874875125125125,0.999373750627502
0.4884885115115115,0.9994699425311176
0.4894895105105105,0.9995581184427652
0.4904905095095095,0.999638278362445
0.49149150850850853,0.9997104222901568
0.4924925075075075,0.9997745502259008
0.49349350650650653,0.9998306621696766
0.4944945055055055,0.9998787581214844
0.4954955045045045,0.9999188380813243
0.4964965035035035,0.9999509020491961
0.4974975025025025,0.9999749500251001
0.4984985015015015,0.999990982009036
0.4994995005005005,0.9999989980010039
0.5005004994994995,0.9999989980010039
0.5015014984984985,0.999990982009036
0.5025024974974975,0.9999749500251001
0.5035034964964965,0.9999509020491961
0.5045044954954955,0.9999188380813243
0.5055054944944944,0.9998787581214844
0.5065064934934935,0.9998306621696764
0.5075074924924925,0.9997745502259008
0.5085084914914915,0.9997104222901568
0.5095094904904904,0.9996382783624452
0.5105104894894895,0.9995581184427652
0.5115114884884885,0.9994699425311176
0.5125124874874875,0.9993737506275018
0.5135134864864865,0.9992695427319183
0.5145144854854855,0.9991573188443666
0.5155154844844845,0.999037078964847
0.5165164834834834,0.9989088230933592
0.5175174824824825,0.9987725512299037
0.5185184814814815,0.99862826337448
0.5195194804804805,0.9984759595270888
0.5205204794794794,0.998315639687729
0.5215214784784785,0.9981473038564015
0.5225224774774775,0.9979709520331062
0.5235234764764765,0.9977865842178425
0.5245244754754754,0.9975942004106111
0.5255254744744745,0.9973938006114118
0.5265264734734735,0.9971853848202444
0.5275274724724724,0.9969689530371091
0.5285284714714714,0.9967445052620059
0.5295294704704705,0.9965120414949346
0.5305304694694695,0.9962715617358952
0.5315314684684684,0.996023065984888
0.5325324674674675,0.9957665542419126
0.5335334664664665,0.9955020265069695
0.5345344654654655,0.9952294827800583
0.5355354644644644,0.9949489230611792
0.5365364634634635,0.994660347350332
0.5375374624624625,0.9943637556475169
0.5385384614614614,0.9940591479527338
0.5395394604604604,0.9937465242659826
0.5405404594594595,0.9934258845872637
0.5415414584584585,0.9930972289165767
0.5425424574574574,0.9927605572539215
0.5435434564564564,0.9924158695992987
0.5445444554554555,0.9920631659527077
0.5455454544544545,0.9917024463141489
0.5465464534534534,0.9913337106836219
0.5475474524524524,0.990956959061127
0.5485484514514515,0.9905721914466643
0.5495494504504504,0.9901794078402335
0.5505504494494494,0.9897786082418346
0.5515514484484485,0.9893697926514677
0.5525524474474475,0.9889529610691332
0.5535534464464464,0.9885281134948303
0.5545544454454454,0.9880952499285596
0.5555554444444445,0.9876543703703209
0.5565564434434435,0.9872054748201142
0.5575574424424424,0.9867485632779396
0.5585584414414414,0.9862836357437972
0.5595594404404405,0.9858106922176866
0.5605604394394395,0.985329732699608
0.5615614384384384,0.9848407571895614
0.5625624374374374,0.9843437656875469
0.5635634364364365,0.9838387581935644
0.5645644354354354,0.9833257347076139
0.5655654344344344,0.9828046952296956
0.5665664334334334,0.982275639759809
0.5675674324324325,0.9817385682979547
0.5685684314314314,0.9811934808441324
0.5695694304304304,0.9806403773983419
0.5705704294294295,0.9800792579605836
0.5715714284284285,0.9795101225308573
0.5725724274274274,0.9789329711091631
0.5735734264264264,0.9783478036955008
0.5745744254254255,0.9777546202898706
0.5755754244244244,0.9771534208922724
0.5765764234234234,0.9765442055027063
0.5775774224224224,0.9759269741211721
0.5785784214214215,0.9753017267476699
0.5795794204204204,0.9746684633821998
0.5805804194194194,0.974027184024762
0.5815814184184184,0.9733778886753558
0.5825824174174175,0.9727205773339818
0.5835834164164164,0.9720552500006396
0.5845844154154154,0.9713819066753298
0.5855854144144144,0.9707005473580518
0.5865864134134134,0.9700111720488058
0.5875874124124124,0.9693137807475918
0.5885884114114114,0.96860837345441
0.5895894104104105,0.9678949501692601
0.5905904094094094,0.9671735108921423
0.5915914084084084,0.9664440556230565
0.5925924074074074,0.9657065843620029
0.5935934064064065,0.9649610971089809
0.5945944054054054,0.9642075938639914
0.5955954044044044,0.9634460746270335
0.5965964034034034,0.9626765393981078
0.5975974024024024,0.9618989881772141
0.5985984014014014,0.9611134209643525
0.5995994004004004,0.9603198377595228
0.6006003993993994,0.9595182385627252
0.6016013983983984,0.9587086233739597
0.6026023973973974,0.957890992193226
0.6036033963963964,0.9570653450205246
0.6046043953953953,0.9562316818558552
0.6056053943943944,0.9553900026992177
0.6066063933933934,0.9545403075506121
0.6076073923923924,0.9536825964100387
0.6086083913913914,0.9528168692774974
0.6096093903903904,0.9519431261529879
0.6106103893893894,0.9510613670365107
0.6116113883883884,0.9501715919280652
0.6126123873873874,0.9492738008276519
0.6136133863863864,0.9483679937352706
0.6146143853853854,0.9474541706509214
0.6156153843843843,0.9465323315746044
0.6166163833833834,0.9456024765063189
0.6176173823823824,0.9446646054460658
0.6186183813813814,0.9437187183938446
0.6196193803803803,0.9427648153496556
0.6206203793793794,0.9418028963134984
0.6216213783783784,0.9408329612853732
0.6226223773773774,0.9398550102652802
0.6236233763763763,0.9388690432532192
0.6246243753753754,0.93787506024919
0.6256253743743744,0.9368730612531931
0.6266263733733733,0.9358630462652283
0.6276273723723724,0.9348450152852952
0.6286283713713714,0.9338189683133943
0.6296293703703704,0.9327849053495254
0.6306303693693693,0.9317428263936886
0.6316313683683684,0.9306927314458836
0.6326323673673674,0.9296346205061109
0.6336333663663664,0.92856849357437
0.6346343653653653,0.9274943506506612
0.6356353643643644,0.9264121917349845
0.6366363633633634,0.9253220168273396
0.6376373623623623,0.9242238259277271
0.6386383613613613,0.9231176190361465
0.6396393603603604,0.9220033961525976
0.6406403593593594,0.9208811572770811
0.6416413583583583,0.9197509024095964
0.6426423573573573,0.9186126315501438
0.6436433563563564,0.9174663446987233
0.6446443553553554,0.9163120418553348
0.6456453543543543,0.9151497230199782
0.6466463533533533,0.9139793881926538
0.6476473523523524,0.9128010373733613
0.6486483513513513,0.9116146705621008
0.6496493503503503,0.9104202877588725
0.6506503493493494,0.909217888963676
0.6516513483483484,0.9080074741765115
0.6526523473473473,0.9067890433973792
0.6536533463463463,0.9055625966262789
0.6546543453453454,0.9043281338632106
0.6556553443443444,0.9030856551081744
0.6566563433433433,0.9018351603611701
0.6576573423423423,0.900576649622198
0.6586583413413414,0.8993101228912576
0.6596593403403403,0.8980355801683495
0.6606603393393393,0.8967530214534732
0.6616613383383383,0.8954624467466291
0.6626623373373374,0.894163856047817
0.6636633363363363,0.892857249357037
0.6646643353353353,0.891542626674289
0.6656653343343343,0.8902199879995729
0.6666663333333334,0.8888893333328888
0.6676673323323323,0.887550662674237
0.6686683313313313,0.886203976023617
0.6696693303303304,0.8848492733810289
0.6706703293293294,0.883486554746473
0.6716713283283283,0.8821158201199493
0.6726723273273273,0.8807370695014574
0.6736733263263264,0.8793503028909975
0.6746743253253253,0.8779555202885696
0.6756753243243243,0.8765527216941739
0.6766763233233233,0.8751419071078101
0.6776773223223224,0.8737230765294783
0.6786783213213213,0.8722962299591785
0.6796793203203203,0.8708613673969109
0.6806803193193193,0.8694184888426753
0.6816813183183184,0.8679675942964715
0.6826823173173173,0.8665086837583
0.6836833163163163,0.8650417572281605
0.6846843153153153,0.8635668147060529
0.6856853143143143,0.8620838561919771
0.6866863133133133,0.8605928816859336
0.6876873123123123,0.8590938911879222
0.6886883113113114,0.8575868846979426
0.6896893103103103,0.8560718622159951
0.6906903093093093,0.8545488237420799
0.6916913083083083,0.8530177692761964
0.6926923073073074,0.8514786988183449
0.6936933063063063,0.8499316123685257
0.6946943053053053,0.8483765099267383
0.6956953043043043,0.846813391492983
0.6966963033033033,0.8452422570672596
0.6976973023023023,0.8436631066495683
0.6986983013013013,0.8420759402399092
0.6996993003003003,0.8404807578382819
0.7007002992992993,0.8388775594446867
0.7017012982982983,0.8372663450591236
0.7027022972972973,0.8356471146815925
0.7037032962962962,0.8340198683120934
0.7047042952952953,0.8323846059506261
0.7057052942942943,0.8307413275971911
0.7067062932932933,0.8290900332517882
0.7077072922922923,0.8274307229144169
0.7087082912912913,0.825763396585078
0.7097092902902903,0.824088054263771
0.7107102892892893,0.8224046959504961
0.7117112882882883,0.820713321645253
0.7127122872872873,0.8190139313480423
0.7137132862862863,0.8173065250588634
0.7147142852852852,0.8155911027777166
0.7157152842842843,0.8138676645046016
0.7167162832832833,0.8121362102395188
0.7177172822822823,0.8103967399824682
0.7187182812812812,0.8086492537334493
0.7197192802802803,0.8068937514924625
0.7207202792792793,0.8051302332595078
0.7217212782782783,0.8033586990345852
0.7227222772772772,0.8015791488176947
0.7237232762762763,0.7997915826088358
0.7247242752752753,0.7979960004080092
0.7257252742742742,0.7961924022152147
0.7267262732732733,0.794380788030452
0.7277272722722723,0.7925611578537215
0.7287282712712713,0.7907335116850229
0.7297292702702702,0.7888978495243566
0.7307302692692693,0.7870541713717218
0.7317312682682683,0.7852024772271196
0.7327322672672673,0.7833427670905492
0.7337332662662662,0.7814750409620107
0.7347342652652653,0.7795992988415044
0.7357352642642643,0.7777155407290299
0.7367362632632632,0.7758237666245876
0.7377372622622622,0.7739239765281773
0.7387382612612613,0.772016170439799
0.7397392602602603,0.7701003483594527
0.7407402592592592,0.7681765102871385
0.7417412582582582,0.7662446562228563
0.7427422572572573,0.7643047861666061
0.7437432562562563,0.762356900118388
0.7447442552552552,0.7604009980782019
0.7457452542542543,0.7584370800460476
0.7467462532532533,0.7564651460219256
0.7477472522522522,0.7544851960058356
0.7487482512512512,0.7524972299977776
0.7497492502502503,0.7505012479977514
0.7507502492492493,0.7484972500057575
0.7517512482482482,0.7464852360217955
0.7527522472472472,0.7444652060458656
0.7537532462462463,0.7424371600779676
0.7547542452452453,0.7404010981181017
0.7557552442442442,0.738357020166268
0.7567562432432432,0.7363049262224661
0.7577572422422423,0.7342448162866961
0.7587582412412412,0.7321766903589584
0.7597592402402402,0.7301005484392527
0.7607602392392392,0.7280163905275789
0.7617612382382383,0.725924216623937
0.7627622372372372,0.7238240267283275
0.7637632362362362,0.7217158208407498
0.7647642352352353,0.7195995989612041
0.7657652342342343,0.7174753610896903
0.7667662332332332,0.7153431072262089
0.7677672322322322,0.7132028373707593
0.7687682312312313,0.7110545515233416
0.7697692302302303,0.7088982496839561
0.7707702292292292,0.7067339318526026
0.7717712282282282,0.7045615980292812
0.7727722272272273,0.7023812482139915
0.7737732262262262,0.7001928824067342
0.7747742252252252,0.697996500607509
0.7757752242242242,0.6957921028163155
0.7767762232232233,0.6935796890331539
0.7777772222222222,0.6913592592580247
0.7787782212212212,0.6891308134909274
