,tvals,phi_max,phi_min,phi_avg,energy_vals
0,0.0,0.5099998643105284,0.49000002929637065,0.4999960664503894,342.7360765451539
1,0.025,0.5009304603656308,0.49917530230363827,0.4999948297506976,322.74122094856415
2,0.05,0.5006459986645444,0.4992792724785649,0.4999948215534121,322.74113910468424
3,0.07500000000000001,0.5005296460667653,0.49932985364991145,0.49999481628423853,322.7411241478952
4,0.1,0.5005057821528552,0.4993654208748538,0.4999948151013019,322.74111772247664
5,0.125,0.5005042382883277,0.4993920827760009,0.49999481648053956,322.7411139614497
6,0.15000000000000002,0.5005165020259577,0.4994072553384337,0.4999948194721459,322.74111134482274
7,0.17500000000000002,0.5005278195619243,0.49940932067148797,0.49999482347908974,322.74110930754193
8,0.2,0.5005386712233411,0.49941288714127896,0.49999482812713314,322.7411075923744
9,0.225,0.5005493205447575,0.4994172968998257,0.49999483318476795,322.7411060657334
10,0.25,0.5005598953113206,0.49942205291904257,0.4999948385100199,322.74110465151534
11,0.275,0.5005705241364635,0.49942681646244885,0.49999484401638994,322.74110330323794
12,0.30000000000000004,0.5005813048717656,0.49943137070760724,0.499994849651774,322.7411019908105
13,0.325,0.5005921646100023,0.49943558420268513,0.49999485538556543,322.7411006937677
14,0.35000000000000003,0.5006031453598618,0.49943938236015,0.49999486120072456,322.74109939750286
15,0.375,0.5006144118850344,0.49944272723491595,0.4999948670888349,322.7410980911197
16,0.4,0.5006258272093512,0.49944560383416997,0.4999948730469676,322.74109676613654
17,0.42500000000000004,0.5006374062675492,0.49944801109654824,0.4999948790756611,322.74109541567844
18,0.45,0.5006491619118166,0.49944995605755205,0.49999488517760227,322.7410940339235
19,0.47500000000000003,0.5006611057920602,0.49945145013509595,0.4999948913567576,322.74109261581344
20,0.5,0.5006733760546281,0.4994525068044278,0.4999948976177997,322.7410911567925
21,0.525,0.5006858617488156,0.4994531401737309,0.49999490396573076,322.7410896526404
22,0.55,0.5006985696192294,0.49945336413805347,0.4999949104056368,322.74108809937456
23,0.5750000000000001,0.5007115102729207,0.4994531919007147,0.49999491694253223,322.7410864931606
24,0.6000000000000001,0.5007246941625272,0.49945263572509524,0.49999492358126474,322.7410848302578
25,0.625,0.5007381316294627,0.49945170682819073,0.4999949303264621,322.74108310693794
26,0.65,0.5007518618465805,0.4994504153590001,0.49999493718250637,322.7410813194959
27,0.675,0.5007659673816839,0.4994487704255151,0.499994944153527,322.7410794642135
28,0.7000000000000001,0.5007803609513339,0.4994467801475198,0.4999949512434055,322.7410775372659
29,0.7250000000000001,0.5007950528163883,0.4994444517211179,0.49999495845578773,322.74107553480707
30,0.75,0.500810053207754,0.49944051022272473,0.4999949657941017,322.74107345286757
31,0.775,0.5008253723449034,0.4994341002788583,0.4999949732615761,322.7410712873696
32,0.8,0.5008410204534381,0.4994272663158519,0.49999498086126104,322.7410690341215
33,0.8250000000000001,0.5008570077818556,0.4994199065484351,0.49999498859604846,322.74106668877755
34,0.8500000000000001,0.5008734164641321,0.4994121537167463,0.49999499646869117,322.74106424684237
35,0.875,0.5008902534895114,0.4994019882885293,0.49999500448182166,322.7410617036575
36,0.9,0.5009074648852395,0.499389507118091,0.4999950126379693,322.74105905438523
37,0.925,0.5009250611692299,0.49937668597252505,0.49999502093957615,322.7410562939773
38,0.9500000000000001,0.5009430529567707,0.4993634731898174,0.49999502938901175,322.74105341720076
39,0.9750000000000001,0.5009614509744366,0.49934986175876794,0.49999503798858563,322.7410504186029
40,1.0,0.500980266073299,0.4993358952659402,0.49999504674056017,322.74104729248813
41,1.0250000000000001,0.5009995092415092,0.49932156756028834,0.4999950556471605,322.74104403292
42,1.05,0.5010191916163212,0.4993068721444783,0.4999950647105841,322.7410406337134
43,1.075,0.5010394597763971,0.4992917800952249,0.49999507393301007,322.7410370883988
44,1.1,0.5010602052683372,0.4992762008604085,0.4999950833166058,322.7410333902287
45,1.125,0.5010814282325732,0.49926023356325516,0.49999509286353394,322.7410295321518
46,1.1500000000000001,0.5011031405469661,0.49924387025835565,0.4999951025759597,322.74102550679373
47,1.175,0.5011253542974304,0.4992270621351249,0.4999951124560542,322.74102130645883
48,1.2000000000000002,0.5011480817878539,0.4992098009566363,0.49999512250600037,322.7410169230943
49,1.225,0.5011713355498079,0.49919211801118385,0.49999513272799756,322.7410123482836
50,1.25,0.5011951283520936,0.4991740040279974,0.49999514312426446,322.7410075732205
51,1.2750000000000001,0.5012194732101652,0.4991554494367544,0.49999515369704306,322.74100258871124
52,1.3,0.5012443833954636,0.49913644436717275,0.49999516444860076,322.7409973851056
53,1.3250000000000002,0.5012700196488851,0.4991169786479405,0.49999517538123434,322.7409919523506
54,1.35,0.5012962570029147,0.49909704180503367,0.49999518649727176,322.7409862798939
55,1.375,0.5013231047096723,0.4990766230594548,0.4999951977990735,322.74098035671835
56,1.4000000000000001,0.5013505772158117,0.4990557113244352,0.4999952092890356,322.7409741712778
57,1.425,0.5013786892744179,0.49903424408886776,0.4999952209695913,322.7409677114971
58,1.4500000000000002,0.5014074559542634,0.4990122440249373,0.4999952328432115,322.74096096474
59,1.475,0.5014368926491439,0.49898971530746206,0.4999952449124077,322.74095391777684
60,1.5,0.5014670150873123,0.49896661739312814,0.4999952571797322,322.7409465567701
61,1.5250000000000001,0.5014978393410265,0.4989429050659163,0.4999952696477793,322.7409388672264
62,1.55,0.5015293818362223,0.4989186258026292,0.49999528231918755,322.7409308339711
63,1.5750000000000002,0.501561659362322,0.4988937660908149,0.4999952951966391,322.7409224411423
64,1.6,0.5015946890821928,0.4988683120744247,0.49999530828286143,322.7409136720962
65,1.625,0.5016285708033924,0.49884224954700884,0.499995321580629,322.7409045094424
66,1.6500000000000001,0.501663313687721,0.498812395712939,0.4999953350927621,322.74089493495404
67,1.675,0.5016988660156685,0.4987809273914865,0.4999953488221303,322.74088492955065
68,1.7000000000000002,0.5017352466217945,0.4987487102768159,0.49999536277164974,322.7408744732677
69,1.725,0.5017724747691629,0.4987157255905957,0.4999953769442873,322.7408635451786
70,1.75,0.5018105701603434,0.4986819541111516,0.49999539134305915,322.74085212339276
71,1.7750000000000001,0.5018495529486345,0.4986473761632187,0.49999540597103187,322.74084018496046
72,1.8,0.5018894437495112,0.4986118534147936,0.4999954208313232,322.7408277058844
73,1.8250000000000002,0.5019302636524373,0.498575383334048,0.4999954359271026,322.7408146610046
74,1.85,0.5019720342342368,0.4985380384297851,0.4999954512615919,322.7408010239782
75,1.875,0.5020147775691552,0.4984997969226077,0.49999546683806595,322.7407867672279
76,1.9000000000000001,0.5020585162417073,0.49846063651794753,0.4999954826598527,322.7407718618594
77,1.925,0.502103273359522,0.49842053439367434,0.49999549873033444,322.74075627762124
78,1.9500000000000002,0.5021490725663066,0.4983794671873475,0.4999955150529482,322.74073998281443
79,1.975,0.5021959380550953,0.4983374109831249,0.4999955316311855,322.74072294424934
80,2.0,0.5022438945817818,0.49829434129831585,0.4999955484685942,322.7407051271605
81,2.025,0.5022929674789515,0.49825023306957805,0.4999955655687786,322.74068649513276
82,2.0500000000000003,0.5023432262542383,0.4982050606387614,0.4999955829353993,322.7406670100162
83,2.075,0.5023947637833635,0.49815879773838256,0.4999956005721747,322.7406466318374
84,2.1,0.5024475006372933,0.49811141747673093,0.4999956184828807,322.7406253187662
85,2.125,0.5025014646795758,0.49806289232242856,0.4999956366713527,322.74060302693687
86,2.15,0.5025566844260897,0.4980131940861427,0.49999565514148386,322.7405797104112
87,2.1750000000000003,0.5026131890608215,0.4979621337746457,0.49999567389722804,322.74055532107445
88,2.2,0.5026710084482595,0.49790975790248343,0.49999569294259866,322.74052980850047
89,2.225,0.5027301731658949,0.4978561126438712,0.49999571228167067,322.74050311987395
90,2.25,0.5027907144903158,0.4978011668120252,0.499995731918579,322.7404751998629
91,2.275,0.5028526644488729,0.49774488847102705,0.49999575185752226,322.7404459904783
92,2.3000000000000003,0.502916055815043,0.4976872449229823,0.4999957721027607,322.740415430984
93,2.325,0.5029809221333071,0.4976282026880858,0.4999957926586181,322.74038345772686
94,2.35,0.5030472977373446,0.4975677274854408,0.4999958135294815,322.7403500040214
95,2.375,0.5031152177688791,0.4975057842134562,0.49999583471980297,322.74031499998466
96,2.4000000000000004,0.5031847181975774,0.49744233692979695,0.4999958562340995,322.74027837240783
97,2.4250000000000003,0.5032558358430267,0.49737734883083984,0.49999587807695317,322.7402400445697
98,2.45,0.5033286083923773,0.4973107822306462,0.4999959002530134,322.7401999360756
99,2.475,0.5034030744207305,0.49724259853943026,0.4999959227669955,322.7401579626736
100,2.5,0.5034792734125371,0.4971727582415057,0.49999594562368344,322.74011403609006
101,2.5250000000000004,0.5035572457833554,0.49710122087270575,0.49999596882792824,322.74006806381317
102,2.5500000000000003,0.5036370329020868,0.4970279449972366,0.49999599238465087,322.740019948885
103,2.575,0.5037186771137113,0.49695288818399486,0.4999960162988413,322.7399695897081
104,2.6,0.5038022217625431,0.4968760069823238,0.4999960405755599,322.73991687981476
105,2.625,0.50388771121603,0.4967972568957178,0.4999960652199376,322.73986170760367
106,2.6500000000000004,0.5039751908890946,0.49671639682354196,0.4999960902371768,322.73980395612386
107,2.6750000000000003,0.5040647072690404,0.49663348250345957,0.49999611563255186,322.73974350281446
108,2.7,0.5041563079410396,0.49654854981032315,0.49999614141140974,322.7396802191936
109,2.725,0.5042500416141987,0.4964615495418659,0.4999961675791702,322.73961397063835
110,2.75,0.5043459581482458,0.4963724313114506,0.4999961941413283,322.73954461600556
111,2.7750000000000004,0.5044441085815078,0.4962811435192621,0.49999622110345265,322.73947200738354
112,2.8000000000000003,0.5045446539475579,0.49618763332282545,0.4999962484711882,322.73939598973845
113,2.825,0.5046475806758322,0.4960918466068198,0.4999962762502558,322.739316400562
114,2.85,0.5047529050130642,0.4959937279521989,0.4999963044464534,322.73923306950337
115,2.875,0.5048606830687895,0.49589322060460056,0.4999963330656564,322.7391458180114
116,2.9000000000000004,0.5049709722782051,0.4957902664419671,0.4999963621138181,322.7390544589195
117,2.9250000000000003,0.5050838314336921,0.49568480594142883,0.49999639159697173,322.73895879603634
118,2.95,0.5051993207169804,0.49557677814509904,0.4999964215212291,322.73885862368127
119,2.975,0.5053175017320783,0.49546612061888023,0.4999964518927822,322.7387537262603
120,3.0,0.5054384375389688,0.49535276942021106,0.4999964827179035,322.73864387775603
121,3.0250000000000004,0.5055621926880335,0.495236659066366,0.49999651400294703,322.73852884124227
122,3.0500000000000003,0.5056888332556844,0.4951177224960384,0.499996545754349,322.7384083683115
123,3.075,0.5058184268879582,0.49499589103087205,0.4999965779786292,322.7382821985744
124,3.1,0.5059510428336895,0.4948710943362067,0.49999661068239076,322.73815005902907
125,3.125,0.5060867519770753,0.49474326038107436,0.4999966438723214,322.73801166346095
126,3.1500000000000004,0.5062256268774001,0.4946123153972132,0.49999667755519356,322.7378667118056
127,3.1750000000000003,0.5063677418089199,0.4944781838371471,0.4999967117378654,322.73771488947057
128,3.2,0.5065131728014297,0.49433778190293537,0.4999967464272822,322.7375558666181
129,3.225,0.506661997681905,0.4941859794770012,0.4999967816304757,322.7373892974213
130,3.25,0.5068142961168514,0.4940302387533889,0.4999968173545635,322.73721481929954
131,3.2750000000000004,0.506970149656729,0.4938704584338817,0.49999685360675217,322.73703205209455
132,3.3000000000000003,0.5071296417923007,0.4937065346509678,0.4999968903943373,322.736840597192
133,3.325,0.5072928579913362,0.49353836090242814,0.49999692772470433,322.7366400366537
134,3.35,0.5074598857392548,0.49336582798459677,0.4999969656053285,322.73642993223456
135,3.375,0.5076308145880657,0.4931888239239251,0.49999700404377573,322.7362098244254
136,3.4000000000000004,0.5078057362054167,0.4930072339045489,0.4999970430477042,322.7359792314005
137,3.4250000000000003,0.5079847444245208,0.49282094017699435,0.499997082624863,322.7357376479213
138,3.45,0.508167935295269,0.4926298220062388,0.49999712278309283,322.7354845441921
139,3.475,0.508355407147378,0.49243375560123526,0.49999716353032864,322.7352193646598
140,3.5,0.5085472606478666,0.4922326140354403,0.49999720487460014,322.7349415267795
141,3.5250000000000004,0.5087435988377031,0.49202626716796444,0.4999972468240314,322.73465041964215
142,3.5500000000000003,0.508944527189373,0.4918145815624685,0.4999972893868421,322.7343454026162
143,3.575,0.5091501536648422,0.49159742038240445,0.4999973325713467,322.7340258039288
144,3.6,0.5093605887742048,0.4913746433113061,0.4999973763859536,322.73369091904505
145,3.625,0.509575945642469,0.4911461064900746,0.49999742083916615,322.73334000918015
146,3.6500000000000004,0.5097963400900827,0.4909116624239648,0.49999746593958777,322.7329722995095
147,3.6750000000000003,0.5100218906684799,0.49067115989080656,0.4999975116959185,322.73258697749236
148,3.7,0.5102527187222335,0.49042444383851563,0.4999975581169573,322.7321831909792
149,3.725,0.5104889484563249,0.4901713552568026,0.49999760521160136,322.7317600462675
150,3.75,0.5107307070040051,0.48991173112559766,0.49999765298884585,322.73131660610716
151,3.7750000000000004,0.510978124520996,0.4896454043164212,0.49999770145778594,322.73085188748996
152,3.8000000000000003,0.5112313342464527,0.48937220348646554,0.4999977506276182,322.73036485949905
153,3.825,0.5114904725516244,0.48909195295445557,0.49999780050763826,322.72985444086754
154,3.85,0.5117556790163161,0.4888044725654233,0.4999978511072392,322.7293194975915
155,3.875,0.5120270965069404,0.48850957763935343,0.49999790243591485,322.72875884027764
156,3.9000000000000004,0.5123048712886824,0.4882070788538965,0.49999795450326157,322.7281712214641
157,3.9250000000000003,0.5125891530809408,0.48789678211653736,0.4999980073189808,322.72755533274744
158,3.95,0.5128800951153675,0.48757848839237095,0.4999980608928716,322.7269098018267
159,3.975,0.5131778542216682,0.4872519936497166,0.49999811523483645,322.726233189317
160,4.0,0.5134825909381033,0.4869170887462084,0.49999817035488164,322.7255239855039
161,4.025,0.5137944696137418,0.48657355927701945,0.4999982262631182,322.7247806068712
162,4.05,0.514113658444465,0.4862211853885346,0.4999982829697558,322.72400139247554
163,4.075,0.5144403295657691,0.4858597417351887,0.4999983404851064,322.7231846001367
164,4.1000000000000005,0.5147746591783953,0.48548899734324513,0.49999839881958824,322.7223284024756
165,4.125,0.5151168276583511,0.48510871539739236,0.4999984579837232,322.7214308826981
166,4.15,0.5154670195921764,0.48471865312999207,0.49999851798813505,322.720490030253
167,4.175,0.5158254238813244,0.48431856174247906,0.4999985788435491,322.7195037361548
168,4.2,0.5161922339059862,0.483908186187307,0.49999864056079835,322.71846978822356
169,4.2250000000000005,0.5165676475854492,0.48348726498729505,0.49999870315081957,322.7173858659556
170,4.25,0.51695186744328,0.48305553019697317,0.4999987666246542,322.71624953527765
171,4.275,0.5173451007657627,0.48261270716153953,0.49999883099344744,322.71505824287846
172,4.3,0.5177475597335659,0.4821585143281692,0.49999889626844746,322.71380931041494
173,4.325,0.518159461447023,0.4816926632044382,0.4999989624610075,322.7124999283708
174,4.3500000000000005,0.5185810280853249,0.4812148580628638,0.4999990295825843,322.71112714958764
175,4.375,0.5190124870731322,0.4807247958230253,0.4999990976447421,322.70968788252793
176,4.4,0.5194540710924532,0.4802221659422325,0.49999916665914823,322.7081788841682
177,4.425,0.5199060182629742,0.47970665008202457,0.49999923663757145,322.7065967525844
178,4.45,0.5203685723016521,0.4791779221075497,0.49999930759189015,322.7049379191314
179,4.4750000000000005,0.5208419825366837,0.4786356477734911,0.4999993795340846,322.7031986402776
180,4.5,0.521326504141245,0.4780794845843746,0.49999945247624106,322.7013749889981
181,4.525,0.5218223982221623,0.4775090816444117,0.4999995264305508,322.69946284580664
182,4.55,0.5223299318986878,0.47692407935288866,0.4999996014093037,322.69745788928503
183,4.575,0.5228493785594639,0.47632410936704106,0.49999967742490303,322.6953555861859
184,4.6000000000000005,0.5233810178530189,0.4757087942163427,0.4999997544898559,322.6931511810382
185,4.625,0.5239251359426014,0.47507774729821817,0.4999998326167764,322.6908396852898
186,4.65,0.5244820255869949,0.47443057246991355,0.49999991181837766,322.6884158658232
187,4.675,0.5250519862763849,0.4737668640399105,0.4999999921074843,322.68587423301403
188,4.7,0.5256353244426906,0.473086206362413,0.5000000734970252,322.6832090281638
189,4.7250000000000005,0.526232353498522,0.472388173801082,0.5000001560000412,322.68041421032035
190,4.75,0.5268433941220045,0.4716723303592461,0.5000002396296724,322.67748344244853
191,4.775,0.5274687742568991,0.47093822956411074,0.5000003243991713,322.67441007695857
192,4.800000000000001,0.5281088294253279,0.4701854142160921,0.5000004103219022,322.67118714052094
193,4.825,0.5287639027238902,0.469413416112573,0.5000004974113338,322.6678073181204
194,4.8500000000000005,0.529434345135534,0.46862175593150696,0.5000005856810458,322.66426293640285
195,4.875,0.5301205155469336,0.46780994287557454,0.5000006751447366,322.66054594612876
196,4.9,0.5308227810306568,0.4669774745240464,0.5000007658162141,322.65664790386336
197,4.925000000000001,0.5315415169219893,0.4661238366122046,0.5000008577093998,322.65255995273037
198,4.95,0.5322771070256309,0.46524850272134294,0.500000950838335,322.64827280228866
199,4.9750000000000005,0.5330299437935895,0.4643509341045159,0.5000010452171775,322.6437767073631
200,5.0,0.5338004284270916,0.46343057948282984,0.5000011408602096,322.63906144596734
201,5.025,0.5345889711473525,0.4624868747314191,0.5000012377818386,322.6341162960757
202,5.050000000000001,0.5353959912692501,0.46151924269410155,0.5000013359965935,322.6289300113679
203,5.075,0.53622191741889,0.46052709295654576,0.5000014355191418,322.62349079570004
204,5.1000000000000005,0.5370671877282949,0.4595098216266687,0.500001536364283,322.6177862765353
205,5.125,0.5379322499433724,0.4584668110767079,0.5000016385469551,322.6118034769463
206,5.15,0.5388175616366512,0.4573974297334156,0.5000017420822389,322.6055287863838
207,5.175000000000001,0.5397235903998107,0.45630103186682397,0.5000018469853705,322.5989479300623
208,5.2,0.5406508139709137,0.45517695737085034,0.5000019532717382,322.59204593685735
209,5.2250000000000005,0.5416146432062321,0.45402453156047917,0.5000020609568907,322.58480710575907
210,5.25,0.5426541468350271,0.4528430649654986,0.5000021700565535,322.57721497069343
